Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
90	-54461.1	22904.887	-31867.732	-145029.11	1000.0	-1710.689	3517.1997	-284.64404	-46478.27	4550000	3.90625e-08	12483871.0	-0.026206745	-696767.0	4.7253885	0.010539966	0.09882	79.0	3658.090077638626
91	-52141.074	14576.372	-30184.15	-94062.65	1000.0	-1803.8522	3912.461	-320.2175	-50970.957	4600000	-9.643555e-08	7590934.5	-0.024127277	-251873.5	4.700886	0.00563015	0.08128	79.0	3698.572910308838
92	-52243.727	13929.681	-29564.053	-101533.31	1000.0	-1802.2527	3680.6003	-232.93683	-51965.34	4650000	-1.6479492e-08	6965538.5	-0.023317425	-233909.5	4.6994123	0.0069471532	0.09072	79.0	3738.9293644428253
93	-52256.406	17038.451	-29160.877	-120245.04	1000.0	-1694.2888	3601.739	-186.4107	-53651.188	4700000	-2.5634765e-08	8408941.0	-0.024577206	-265911.0	4.6348677	0.0070460853	0.09596	79.0	3779.3896358013153
94	-52593.445	17409.51	-30775.227	-121591.36	1000.0	-1692.1176	3657.2522	-77.283325	-54625.99	4750000	4.6081542e-08	9823648.0	-0.022855747	-264039.0	4.5982876	0.0056075146	0.07878	79.0	3819.799863576889
95	-49964.04	16342.269	-32749.99	-103159.03	1000.0	-1676.4347	3677.2683	-119.01774	-56956.1	4800000	-7.324219e-08	6726733.0	-0.02312586	-269904.0	4.6044097	0.0040315846	0.08172	79.0	3860.1395049095154
96	-50435.984	13682.652	-31676.646	-90372.766	1000.0	-1616.1157	3392.1577	-120.25678	-55641.92	4850000	-6.530762e-08	6599341.0	-0.021316746	-216087.0	4.6001554	0.008752999	0.08762	79.0	3900.678037881851
97	-53918.754	17763.33	-25574.877	-113223.93	1000.0	-1763.8583	3601.587	-10.4552555	-52611.316	4900000	2.4261475e-08	8912967.0	-0.026289677	-378544.0	4.584607	0.0090138065	0.08204	79.0	3940.941764831543
98	-52770.18	11783.764	-36243.168	-101026.99	1000.0	-1653.6716	3751.2039	-43.39142	-55639.438	4950000	4.4555666e-08	6390597.5	-0.023375513	-222010.5	4.584589	0.006201189	0.08464	79.0	3981.2970938682556
99	-50447.047	12022.66	-33059.855	-83064.16	1000.0	-1784.2705	3727.792	-18.243408	-52733.1	5000000	-1.4648437e-08	5194757.0	-0.023850225	-282273.5	4.6108456	0.006438227	0.10998	79.0	4021.7376186847687
100	-51564.07	13926.592	-27482.283	-90710.375	1000.0	-1567.7555	3329.6658	163.21783	-53912.12	5050000	-7.93457e-09	6178799.5	-0.022713693	-294062.0	4.63211	0.008650978	0.07374	79.0	4062.5262155532837
101	-49357.15	13043.384	-28769.365	-91340.59	1000.0	-1654.0022	3634.3005	120.19232	-56430.67	5100000	-6.2561035e-08	5713720.0	-0.021993516	-327065.5	4.6542087	0.0062577673	0.10648	79.0	4103.022967100143
102	-55797.645	18241.533	-30930.725	-119348.94	1000.0	-1813.2136	3593.5803	368.37094	-50391.977	5150000	3.6621095e-08	11807603.0	-0.027384285	-1404698.0	4.589424	0.011346768	0.0888	79.0	4143.399296998978
103	-50092.4	12686.822	-26458.58	-90817.164	1000.0	-1847.4069	4141.949	146.39867	-54030.88	5200000	-7.141113e-08	5467367.5	-0.024394576	-683218.5	4.6121006	0.005836336	0.09038	79.0	4183.91459274292
104	-50286.4	15000.255	-32817.566	-106800.695	1000.0	-1667.7518	3527.7327	596.02026	-51465.293	5250000	4.638672e-08	8508383.0	-0.023278967	-393950.0	4.582594	0.008091664	0.10814	79.0	4224.433217525482
105	-50474.59	15898.263	-28662.523	-100340.01	1000.0	-1751.6469	3600.5981	86.70632	-56134.242	5300000	5.7373047e-08	7032837.0	-0.023039477	-311813.0	4.5557947	0.007047639	0.08958	79.0	4264.960658550262
106	-53012.746	18096.227	-30095.1	-113129.52	1000.0	-1831.4381	3937.1233	492.30078	-53575.785	5350000	-4.211426e-08	8656849.0	-0.026560344	-465886.0	4.52024	0.008046739	0.088	79.0	4305.3478972911835
107	-45306.59	11723.757	-28568.682	-89087.586	1000.0	-1576.3086	3625.7205	1040.603	-49401.2	5400000	2.1438598e-08	4821612.5	-0.019811483	-526480.5	4.4982357	0.005662706	0.09998	79.0	4345.7331602573395
108	-49513.87	16877.889	-24775.713	-117740.86	1000.0	-1540.687	3257.14	1115.8579	-46777.383	5450000	1.953125e-08	7093631.5	-0.024774792	-312360.5	4.4345245	0.00859645	0.08304	79.0	4386.07726764679
109	-48184.523	12987.196	-30510.021	-84571.664	1000.0	-1677.5809	3436.0132	1049.1428	-49710.594	5500000	3.7841797e-08	5681579.5	-0.024215233	-220508.5	4.418451	0.0064077186	0.0824	79.0	4426.53585767746
