Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
72	0.81222004	0.8118707	2.143054	0.11930084	1000.0	0.03136161	0.11131717	1.8152978	-0.83516896	292000	2.5749207e-08	0.031136448	-0.018878039	-0.018167738	7.4772444	0.015891027	0.2375	17.0	266.2433145046234
73	0.87145036	0.7041192	2.004261	0.0957234	1000.0	0.092490934	0.17492872	1.0858388	-0.49081153	296000	-3.051758e-08	0.030061238	-0.0068269307	-0.020000782	7.4683423	0.01845818	0.26975	3.0	269.6307842731476
74	2.2307866	2.1261094	5.4707336	0.26813194	1000.0	0.097961105	0.17571399	1.2538362	-0.27142593	300000	-9.536743e-09	0.23557489	-0.0028490028	-0.1407296	7.459166	0.015303452	0.20625	3.0	273.5477011203766
75	3.7819889	2.8001328	7.1612988	0.7508803	1000.0	0.28893408	0.49113232	3.0738325	-0.018003047	304000	1.835823e-08	0.34090528	-0.0060845558	-0.25788027	7.4808135	0.015132684	0.19775	4.0	277.5055396556854
76	5.2411385	4.629959	12.248258	0.4178729	1000.0	0.49212903	0.9036543	4.5622187	-0.0634446	308000	-1.0967255e-08	0.8394841	-0.015496416	-0.5398655	7.491797	0.018029502	0.2395	18.0	281.1868350505829
77	2.5725636	1.7909402	5.3125052	0.8083425	1000.0	0.37920734	0.8292806	5.222446	-0.9256392	312000	-3.8146974e-09	0.35049397	-0.008421268	-0.31973282	7.458829	0.014889686	0.21325	4.0	285.14172172546387
78	1.1000862	0.78205127	2.2825656	0.084868416	1000.0	0.4170639	0.877758	5.1611238	-0.7706271	316000	0.0	0.5836854	-0.0018916549	-0.5724753	7.550952	0.02708135	0.35075	2.0	288.67902159690857
79	5.489421	7.581956	18.618523	0.88265234	1000.0	0.09703567	0.22778524	2.423335	-0.35578722	320000	9.536743e-09	3.7281215	-0.011298859	-3.6101246	7.482663	0.015621677	0.1575	14.0	292.079398393631
80	1.3222622	0.8555777	2.1988273	0.11035794	1000.0	0.17951535	0.42534643	4.0247636	-0.36954975	324000	-8.106232e-09	0.19883092	-0.0050843568	-0.18415287	7.5047565	0.026185019	0.3305	3.0	295.765221118927
81	5.7275867	3.123058	8.969959	0.56485635	1000.0	0.20535962	0.51418215	3.888115	-2.1735659	328000	-1.7166137e-08	0.8609169	-0.00880582	-0.78940177	7.4739494	0.019100243	0.18725	6.0	300.18789887428284
82	4.7846513	7.883562	18.43855	0.12520058	1000.0	1.5869844	2.9120831	10.447639	-1.2230695	332000	1.5497207e-08	6.7295685	-0.025449796	-6.441221	7.5252705	0.003738959	0.20675	79.0	304.3332381248474
