# {"t_start": 1545445904.3468816, "env_id": null} 
r,l,t
34.356723,1000,36518.153972
6.933437,1000,36519.269888
38.038123,1000,36520.358241
44.053237,1000,36521.530652
31.428176,1000,36522.686426
41.042453,1000,36523.75901
36.550308,1000,36524.894986
33.245802,1000,36526.056001
50.388068,1000,36527.195595
111.294205,1000,36528.314231
171.665027,1000,36529.518919
27.001181,1000,36530.681953
26.230369,1000,36531.815564
53.788513,1000,36532.972436
28.787731,1000,36534.124797
152.42599,1000,36535.265095
34.880343,1000,36536.483626
3.839492,1000,36537.615058
28.55882,1000,36538.798358
30.620408,1000,36539.940719
30.705931,1000,36541.101872
31.878379,1000,36542.227715
47.779401,1000,36543.359615
27.511585,1000,36544.481045
20.836772,1000,36545.624526
25.225035,1000,36546.774503
40.390682,1000,36547.916026
48.547921,1000,36549.079113
25.437674,1000,36550.291658
23.956659,1000,36551.488655
31.822328,1000,36552.622601
40.266116,1000,36553.778181
4.283048,1000,36554.897769
53.308403,1000,36556.048188
43.377461,1000,36557.176022
40.035651,1000,36558.33303
30.068997,1000,36559.458582
33.36296,1000,36560.659003
20.856441,1000,36561.782937
39.074831,1000,36562.8696
58.600559,1000,36563.987995
39.975356,1000,36565.104415
43.298371,1000,36566.243472
47.868482,1000,36567.380307
38.114874,1000,36568.504031
52.371273,1000,36569.660088
29.492529,1000,36570.749991
3.751695,1000,36571.854249
25.582003,1000,36573.05029
42.80071,1000,36574.223951
23.091274,1000,36575.386419
45.957962,1000,36576.574301
43.368886,1000,36577.770819
49.197005,1000,36578.936678
37.740759,1000,36580.114269
28.310476,1000,36581.277958
22.566368,1000,36582.44533
38.125116,1000,36583.601936
57.255996,1000,36584.774494
29.292644,1000,36585.933905
3.412474,1000,36587.118489
29.58934,1000,36588.282684
3.059984,1000,36589.437044
32.444144,1000,36590.634103
35.314256,1000,36591.843584
27.549433,1000,36593.002558
28.605618,1000,36594.171299
39.625647,1000,36595.365112
25.273852,1000,36596.540752
21.744501,1000,36597.683108
28.646156,1000,36598.805388
54.624937,1000,36599.970267
34.757256,1000,36601.084811
44.05795,1000,36602.214128
47.834732,1000,36603.363456
53.590728,1000,36604.492917
40.633895,1000,36605.670108
42.634374,1000,36606.843003
2.974338,1000,36608.0201
8.75386,1000,36609.16193
41.420785,1000,36610.363844
22.88089,1000,36611.567015
22.816591,1000,36612.777452
22.397714,1000,36613.963073
46.550283,1000,36615.127426
29.394413,1000,36616.24166
31.56864,1000,36617.336477
34.731105,1000,36618.482507
36.238078,1000,36619.691402
42.29775,1000,36620.863942
20.379065,1000,36622.0366
30.732863,1000,36623.233699
37.421454,1000,36624.414491
36.400695,1000,36625.600736
33.351623,1000,36626.76134
29.857068,1000,36627.920298
40.292914,1000,36629.122129
44.711741,1000,36630.238456
24.56889,1000,36631.411981
42.011473,1000,36632.577698
42.141614,1000,36633.705535
36.940404,1000,36634.890978
37.85452,1000,36636.04172
27.886727,1000,36637.217219
35.775053,1000,36638.36819
42.00166,1000,36639.502885
47.68241,1000,36640.690084
51.421993,1000,36641.817394
38.946702,1000,36642.954264
50.586846,1000,36644.11332
32.681433,1000,36645.252491
52.080971,1000,36646.431986
69.607598,1000,36647.650767
34.074701,1000,36648.829039
62.870141,1000,36649.962593
180.001461,1000,36651.081465
40.451913,1000,36652.245879
26.41837,1000,36653.420206
43.601192,1000,36654.636516
34.904735,1000,36655.81221
27.976143,1000,36656.977594
34.047263,1000,36658.199731
59.138988,1000,36659.342698
102.434827,1000,36660.481294
37.259676,1000,36661.65622
51.141117,1000,36662.798111
45.995936,1000,36663.948585
31.822883,1000,36665.114901
108.035849,1000,36666.291684
126.805545,1000,36667.456993
36.209591,1000,36668.571091
229.176228,1000,36669.71809
56.122068,1000,36670.825009
131.593909,1000,36671.964498
106.306033,1000,36673.065723
55.238992,1000,36674.176697
185.411841,1000,36675.389473
54.050708,1000,36676.544425
47.188706,1000,36677.716962
99.503968,1000,36678.867158
40.699094,1000,36680.046749
94.979652,1000,36681.224575
33.560956,1000,36682.427749
41.482246,1000,36683.631391
50.141574,1000,36684.846131
30.458364,1000,36686.025452
332.802771,1000,36687.255412
54.411406,1000,36688.389271
63.14643,1000,36689.553746
57.00451,1000,36690.74223
46.488403,1000,36691.942369
123.433322,1000,36693.118055
31.842685,1000,36694.297082
51.945102,1000,36695.466028
81.697446,1000,36696.63094
184.283422,1000,36697.830589
276.041576,1000,36699.022452
115.490619,1000,36700.142487
49.475917,1000,36701.293162
31.973979,1000,36702.352894
77.046485,1000,36703.501494
46.752743,1000,36704.665087
322.493825,1000,36705.883456
310.072084,1000,36707.087337
267.695511,1000,36708.282197
111.647899,1000,36709.43814
39.653395,1000,36710.541801
128.804783,1000,36711.671774
61.553313,1000,36712.799881
108.103751,1000,36713.889857
13.562498,1000,36715.060056
65.285971,1000,36716.259398
41.324071,1000,36717.388745
55.122496,1000,36718.545826
48.984369,1000,36719.701484
67.334195,1000,36720.891537
157.91037,1000,36722.089379
249.489223,1000,36723.304758
51.358688,1000,36724.418428
65.254193,1000,36725.58454
54.841145,1000,36726.734573
56.746726,1000,36727.893423
81.660062,1000,36729.054666
60.887502,1000,36730.202103
65.811858,1000,36731.391119
59.15095,1000,36732.556277
60.247177,1000,36733.730473
137.472687,1000,36734.867635
61.156193,1000,36735.97343
58.142048,1000,36737.114634
54.707302,1000,36738.245397
49.669362,1000,36739.492947
62.68743,1000,36740.619187
114.193146,1000,36741.790671
57.033197,1000,36742.953733
60.307434,1000,36744.112003
142.0319,1000,36745.303615
123.112687,1000,36746.47161
188.956059,1000,36747.671315
88.505542,1000,36748.915357
53.093218,1000,36750.066602
58.541857,1000,36751.217863
118.549489,1000,36752.420378
53.188631,1000,36753.584265
133.084821,1000,36754.796978
35.860584,1000,36755.967027
59.997965,1000,36757.088835
73.541991,1000,36758.217397
83.859621,1000,36759.394399
47.715803,1000,36760.523452
72.455948,1000,36761.70979
51.363346,1000,36762.841364
42.323807,1000,36763.973019
52.045689,1000,36765.082492
48.516028,1000,36766.216015
128.670764,1000,36767.386684
61.600267,1000,36768.536154
75.973895,1000,36769.709022
84.393577,1000,36770.883633
89.908014,1000,36772.036278
173.805505,1000,36773.173122
347.441566,1000,36774.401137
414.758102,1000,36775.612732
103.955494,1000,36776.727276
164.18508,1000,36777.852037
326.841875,1000,36779.027981
351.288799,1000,36780.228746
67.512406,1000,36781.370067
190.074951,1000,36782.576477
68.386408,1000,36783.750001
61.132776,1000,36784.873349
113.818694,1000,36786.02638
123.906448,1000,36787.191273
165.862069,1000,36788.37243
70.755984,1000,36789.517688
133.243004,1000,36790.691213
143.197262,1000,36791.85266
88.992364,1000,36792.970615
73.651976,1000,36794.051126
66.195257,1000,36795.170102
185.442199,1000,36796.329824
41.489385,1000,36797.490708
111.630792,1000,36798.694689
101.175868,1000,36799.930375
50.410857,1000,36801.055498
49.664394,1000,36802.131758
71.561098,1000,36803.26627
124.173657,1000,36804.333081
169.695551,1000,36805.460333
108.363467,1000,36806.597641
53.686304,1000,36807.702506
64.216245,1000,36808.774797
78.03054,1000,36809.858506
126.758477,1000,36810.966184
75.563526,1000,36812.098268
81.521602,1000,36813.254761
83.897577,1000,36814.461202
64.104103,1000,36815.6327
125.211475,1000,36816.878193
67.014332,1000,36818.074899
64.64072,1000,36819.267814
93.079553,1000,36820.435808
83.591704,1000,36821.525645
232.589371,1000,36822.642387
78.203954,1000,36823.765182
61.30792,1000,36824.894711
198.891145,1000,36826.05168
121.231116,1000,36827.159533
115.363773,1000,36828.364185
62.39424,1000,36829.516971
165.864256,1000,36830.704779
71.00984,1000,36831.844591
64.768742,1000,36833.027224
84.949772,1000,36834.155075
70.399639,1000,36835.315998
91.847454,1000,36836.467748
63.437047,1000,36837.6038
73.276593,1000,36838.794312
65.830584,1000,36839.97892
79.823741,1000,36841.124896
62.517592,1000,36842.199602
56.253422,1000,36843.344751
69.893507,1000,36844.412504
179.085738,1000,36845.580887
120.429084,1000,36846.706863
92.513298,1000,36847.847368
81.512112,1000,36848.936537
72.569268,1000,36850.090597
84.413148,1000,36851.200035
96.300542,1000,36852.335895
86.190315,1000,36853.462738
180.733891,1000,36854.680744
89.463358,1000,36855.836814
108.18889,1000,36856.898022
113.713751,1000,36857.99696
164.330688,1000,36859.142951
61.888315,1000,36860.260108
70.12166,1000,36861.378638
121.055278,1000,36862.509256
202.318809,1000,36863.651769
82.090655,1000,36864.789272
246.355166,1000,36865.9998
125.009771,1000,36867.183717
71.27583,1000,36868.320875
98.852867,1000,36869.470425
149.166585,1000,36870.629515
170.288618,1000,36871.764237
199.278346,1000,36872.91115
115.049156,1000,36874.055488
126.949014,1000,36875.195958
79.505111,1000,36876.330781
125.011164,1000,36877.528309
168.477763,1000,36878.681681
184.030544,1000,36879.857454
193.79103,1000,36881.127267
100.544151,1000,36882.298191
94.822822,1000,36883.479154
109.594347,1000,36884.673644
102.064483,1000,36885.808853
149.329866,1000,36886.928072
59.824607,1000,36888.084471
85.908567,1000,36889.19706
179.420824,1000,36890.343117
107.167652,1000,36891.474626
122.621009,1000,36892.604017
63.334071,1000,36893.726696
132.93291,1000,36894.855274
191.211259,1000,36895.999393
348.597325,1000,36897.208236
145.46181,1000,36898.364339
236.427555,1000,36899.58211
97.69576,1000,36900.701917
73.435159,1000,36901.836752
139.674497,1000,36903.007917
87.605298,1000,36904.175094
155.404184,1000,36905.341624
124.323147,1000,36906.493105
115.588864,1000,36907.720015
165.398579,1000,36908.889025
68.800994,1000,36910.051224
85.889987,1000,36911.207513
124.435785,1000,36912.31628
119.196158,1000,36913.460548
83.486433,1000,36914.635211
111.575001,1000,36915.789309
92.750234,1000,36916.937304
252.943569,1000,36918.105845
115.772422,1000,36919.183237
57.248658,1000,36920.323508
116.318929,1000,36921.533091
160.001425,1000,36922.645803
95.807429,1000,36923.749873
86.713156,1000,36924.855837
114.466275,1000,36925.98138
129.367015,1000,36927.075785
83.87735,1000,36928.127164
59.389533,1000,36929.211834
352.057068,1000,36930.36766
86.766613,1000,36931.416625
70.773461,1000,36932.499181
133.941692,1000,36933.658285
58.192576,1000,36934.795746
62.549971,1000,36935.937072
59.493688,1000,36937.103038
80.936413,1000,36938.307185
189.651648,1000,36939.480728
85.397972,1000,36940.652112
58.859228,1000,36941.807092
67.148268,1000,36943.005325
108.501566,1000,36944.139844
59.155225,1000,36945.285381
66.45379,1000,36946.488872
55.647764,1000,36947.599335
58.601415,1000,36948.696248
90.338875,1000,36949.783992
204.965064,1000,36950.919298
112.780183,1000,36952.08032
179.282907,1000,36953.230542
51.510721,1000,36954.366367
55.757053,1000,36955.499524
77.854197,1000,36956.636626
64.092017,1000,36957.753762
90.35089,1000,36958.856347
142.582789,1000,36960.028417
59.927325,1000,36961.170935
58.902786,1000,36962.283406
90.707872,1000,36963.470493
79.180043,1000,36964.673728
74.444729,1000,36965.887131
55.745099,1000,36967.069077
235.658751,1000,36968.287048
54.997821,1000,36969.425095
104.105205,1000,36970.560304
51.480008,1000,36971.697237
63.039933,1000,36972.81792
66.530622,1000,36973.928517
50.664129,1000,36975.056281
64.307247,1000,36976.138731
51.639524,1000,36977.24935
48.322956,1000,36978.31352
91.122133,1000,36979.447053
68.027729,1000,36980.539303
64.105801,1000,36981.602636
48.748377,1000,36982.717271
48.950838,1000,36983.890607
48.285818,1000,36985.04312
50.74829,1000,36986.131605
47.953296,1000,36987.242367
51.175102,1000,36988.393862
58.636142,1000,36989.550267
49.227486,1000,36990.745005
48.095065,1000,36991.901312
58.898435,1000,36993.009924
84.180152,1000,36994.171593
49.043492,1000,36995.275305
46.879186,1000,36996.394341
50.147775,1000,36997.477944
56.472081,1000,36998.591032
101.408118,1000,36999.711055
57.501846,1000,37000.822339
57.472363,1000,37001.881743
121.366301,1000,37002.983369
58.180954,1000,37004.096829
145.781064,1000,37005.197169
53.556277,1000,37006.348581
80.316562,1000,37007.498499
69.993344,1000,37008.647145
61.516367,1000,37009.763326
87.928028,1000,37010.91096
51.766599,1000,37012.037969
72.333549,1000,37013.127455
16.463572,1000,37014.218825
89.317909,1000,37015.356442
69.370871,1000,37016.513884
66.622926,1000,37017.621145
77.019821,1000,37018.730708
62.932569,1000,37019.823356
214.741254,1000,37021.070373
73.187109,1000,37022.181644
82.342235,1000,37023.301919
90.778771,1000,37024.412079
52.376176,1000,37025.509275
75.776579,1000,37026.605652
70.144284,1000,37027.718761
3.228653,1000,37028.82582
67.396557,1000,37029.892906
63.756653,1000,37030.972985
167.146291,1000,37032.175684
52.092969,1000,37033.330741
154.553402,1000,37034.503344
157.04723,1000,37035.649939
69.19802,1000,37036.836095
86.997922,1000,37037.967037
141.974873,1000,37039.124569
62.598759,1000,37040.279531
58.010728,1000,37041.404573
138.512514,1000,37042.526047
55.587728,1000,37043.715409
60.00637,1000,37044.871834
124.577503,1000,37046.014522
53.298516,1000,37047.129602
99.53457,1000,37048.247992
8.242047,1000,37049.333903
76.473481,1000,37050.418808
86.519403,1000,37051.522907
47.47443,1000,37052.58981
50.262802,1000,37053.708284
112.633131,1000,37054.827777
54.047068,1000,37055.98839
73.343157,1000,37057.149675
83.819119,1000,37058.328449
59.785374,1000,37059.503214
50.69812,1000,37060.66898
69.692247,1000,37061.838213
54.606669,1000,37062.956597
2.928148,1000,37064.040454
46.871024,1000,37065.198291
60.556566,1000,37066.431571
125.370899,1000,37067.593904
72.219513,1000,37068.737595
70.972976,1000,37069.882221
76.025437,1000,37071.018758
51.160355,1000,37072.176341
55.613563,1000,37073.358034
55.948609,1000,37074.521991
83.199317,1000,37075.632009
53.399652,1000,37076.794511
55.913544,1000,37077.937383
47.465574,1000,37079.080055
59.822372,1000,37080.21229
56.102142,1000,37081.413204
56.726391,1000,37082.564357
60.22103,1000,37083.653068
54.173129,1000,37084.720853
50.286505,1000,37085.794245
71.478552,1000,37086.875361
48.858989,1000,37087.982071
68.719439,1000,37089.108368
54.932405,1000,37090.301661
51.527693,1000,37091.438545
86.553673,1000,37092.57329
148.097122,1000,37093.761801
46.117699,1000,37094.888078
61.571988,1000,37096.063955
56.038977,1000,37097.219472
61.154259,1000,37098.337649
53.911965,1000,37099.424005
54.596631,1000,37100.500877
109.653853,1000,37101.666549
64.699815,1000,37102.787667
54.298117,1000,37103.878001
50.469807,1000,37104.980612
51.318334,1000,37106.168355
53.291274,1000,37107.340868
61.338727,1000,37108.50114
50.752566,1000,37109.599823
50.879785,1000,37110.698479
104.428253,1000,37111.848129
176.707951,1000,37112.96266
52.597002,1000,37114.077147
52.468561,1000,37115.194648
52.344821,1000,37116.253778
46.760827,1000,37117.390326
42.835383,1000,37118.499819
56.533439,1000,37119.615026
99.824752,1000,37120.757651
51.5894,1000,37121.9278
127.312374,1000,37123.067276
50.990333,1000,37124.166249
132.535086,1000,37125.399477
120.383459,1000,37126.538416
59.911744,1000,37127.662964
55.51665,1000,37128.845661
152.366923,1000,37130.037508
50.480147,1000,37131.196971
51.862117,1000,37132.366143
54.56222,1000,37133.538609
94.147286,1000,37134.705022
69.587977,1000,37135.856742
93.20557,1000,37136.978844
51.978992,1000,37138.132816
145.584808,1000,37139.286964
72.825662,1000,37140.46343
56.075555,1000,37141.54804
83.214241,1000,37142.746586
73.145746,1000,37143.937371
191.956627,1000,37145.130576
111.738131,1000,37146.263813
70.257232,1000,37147.385809
111.326703,1000,37148.551495
51.323781,1000,37149.681519
63.804374,1000,37150.811806
75.131985,1000,37151.931988
50.919151,1000,37153.089677
52.341818,1000,37154.232741
57.998778,1000,37155.336874
191.165437,1000,37156.547266
88.859123,1000,37157.711756
120.577358,1000,37158.8568
223.063665,1000,37159.97391
65.956594,1000,37161.069291
83.784175,1000,37162.230114
60.961288,1000,37163.352855
141.749873,1000,37164.423468
109.255802,1000,37165.533208
57.211458,1000,37166.644229
63.327884,1000,37167.727066
103.323201,1000,37168.826231
116.622314,1000,37169.92131
96.68983,1000,37171.018704
78.938764,1000,37172.129946
53.61383,1000,37173.211503
100.857005,1000,37174.329127
67.598447,1000,37175.435685
112.648953,1000,37176.588288
103.57596,1000,37177.766826
85.949475,1000,37178.831361
50.369793,1000,37179.947772
54.252743,1000,37181.094008
88.112835,1000,37182.237761
55.34085,1000,37183.333999
56.793625,1000,37184.433702
50.071597,1000,37185.496117
49.932033,1000,37186.540651
63.535116,1000,37187.610213
115.940245,1000,37188.723165
55.68684,1000,37189.803464
87.287058,1000,37190.8827
69.084813,1000,37191.996488
56.337378,1000,37193.103737
50.710702,1000,37194.248458
73.700282,1000,37195.405041
381.994098,1000,37196.585875
65.180515,1000,37197.76463
50.703891,1000,37198.879241
221.395662,1000,37200.028933
55.031524,1000,37201.185258
56.347202,1000,37202.320056
99.438291,1000,37203.467194
80.87617,1000,37204.593949
73.866858,1000,37205.756778
81.539311,1000,37206.894606
72.339247,1000,37208.017411
64.962458,1000,37209.148861
81.874506,1000,37210.284097
95.389706,1000,37211.418782
97.876853,1000,37212.58425
49.599103,1000,37213.735797
152.479761,1000,37214.957324
122.003336,1000,37216.114433
89.530312,1000,37217.260815
94.986428,1000,37218.438914
325.768949,1000,37219.603924
58.244173,1000,37220.692101
54.772119,1000,37221.820843
54.802183,1000,37222.957317
89.868936,1000,37224.153986
58.82055,1000,37225.277631
225.563556,1000,37226.42982
133.407725,1000,37227.602077
119.486898,1000,37228.773939
105.670592,1000,37229.917367
143.537164,1000,37231.117134
157.328232,1000,37232.29927
66.289633,1000,37233.535502
149.446505,1000,37234.718626
198.043461,1000,37235.941931
59.42256,1000,37237.115915
263.275645,1000,37238.270795
108.03032,1000,37239.446056
63.493829,1000,37240.573027
72.51868,1000,37241.674651
53.795977,1000,37242.780443
61.819866,1000,37243.883179
68.307218,1000,37245.039509
62.625621,1000,37246.179583
90.530427,1000,37247.254095
108.513428,1000,37248.423315
118.075824,1000,37249.511273
59.968983,1000,37250.63648
73.843034,1000,37251.796688
186.06648,1000,37252.999341
58.980843,1000,37254.151798
58.538865,1000,37255.235211
153.260138,1000,37256.3945
59.11779,1000,37257.561319
174.585927,1000,37258.724657
74.409832,1000,37259.878003
65.527353,1000,37261.0353
93.013019,1000,37262.260787
24.020615,1000,37263.439221
82.498498,1000,37264.599415
85.665115,1000,37265.819396
71.358647,1000,37266.972974
81.942402,1000,37268.112246
43.333932,1000,37269.288542
73.836534,1000,37270.444799
29.837442,1000,37271.581633
260.474914,1000,37272.726458
273.655922,1000,37273.934062
34.588253,1000,37275.129364
152.772623,1000,37276.282911
65.455904,1000,37277.382336
85.034321,1000,37278.502081
87.183253,1000,37279.59147
187.21144,1000,37280.710534
65.44913,1000,37281.843657
64.353363,1000,37283.014115
102.259465,1000,37284.182722
66.931872,1000,37285.332952
135.622136,1000,37286.433352
365.321984,1000,37287.592517
64.273269,1000,37288.748399
95.178411,1000,37289.945482
119.941308,1000,37291.131663
91.987146,1000,37292.343006
223.858324,1000,37293.463947
96.120959,1000,37294.632266
248.037708,1000,37295.830818
120.338696,1000,37297.018583
91.137792,1000,37298.17451
486.133385,1000,37299.449893
73.031109,1000,37300.654981
85.955647,1000,37301.768227
63.514871,1000,37302.921328
233.882036,1000,37304.128951
84.492343,1000,37305.320179
92.786109,1000,37306.543583
140.411244,1000,37307.730814
67.739356,1000,37308.938879
91.161138,1000,37310.111506
77.073273,1000,37311.309752
322.149062,1000,37312.497671
87.151558,1000,37313.652855
174.460405,1000,37314.8246
63.471738,1000,37315.981373
140.784423,1000,37317.128772
140.705864,1000,37318.278093
112.086294,1000,37319.387057
46.713646,1000,37320.472876
52.241369,1000,37321.555037
211.205548,1000,37322.685487
258.223031,1000,37323.794901
196.352917,1000,37324.899606
127.075602,1000,37325.995252
111.593339,1000,37327.093254
63.164114,1000,37328.214163
100.401642,1000,37329.399995
42.999451,1000,37330.597059
97.058063,1000,37331.76982
295.408271,1000,37332.939921
107.251886,1000,37334.112068
192.217908,1000,37335.279587
240.587458,1000,37336.456005
127.720485,1000,37337.647566
67.892644,1000,37338.790157
191.382635,1000,37339.967383
136.256636,1000,37341.06298
319.54832,1000,37342.198116
114.27557,1000,37343.317823
190.038283,1000,37344.437182
180.812638,1000,37345.52594
127.954211,1000,37346.613698
76.684875,1000,37347.69922
54.310213,1000,37348.768362
177.492001,1000,37349.951351
61.060426,1000,37351.086731
82.198706,1000,37352.239706
275.304465,1000,37353.46276
80.085512,1000,37354.548621
131.270916,1000,37355.667215
78.168397,1000,37356.75457
89.114673,1000,37357.855507
151.3824,1000,37359.044543
60.07601,1000,37360.167062
91.382487,1000,37361.326406
65.233866,1000,37362.449041
261.494516,1000,37363.644409
75.090245,1000,37364.822245
182.062475,1000,37365.970098
139.0356,1000,37367.115617
114.413793,1000,37368.246297
198.713351,1000,37369.437182
107.485224,1000,37370.583763
154.317213,1000,37371.722917
265.22573,1000,37372.907892
240.72731,1000,37374.115446
51.171788,1000,37375.262631
138.155575,1000,37376.436068
226.239129,1000,37377.647228
213.584814,1000,37378.810498
108.998438,1000,37379.967583
85.081982,1000,37381.130202
180.525202,1000,37382.32062
221.85774,1000,37383.537991
162.039884,1000,37384.700083
180.949454,1000,37385.892308
161.547652,1000,37387.101215
62.681624,1000,37388.279992
187.474025,1000,37389.512856
199.234274,1000,37390.685017
82.968947,1000,37391.81496
244.598876,1000,37393.026193
73.471157,1000,37394.147058
119.209178,1000,37395.299748
62.168159,1000,37396.416435
184.303039,1000,37397.560419
57.129888,1000,37398.6106
65.7987,1000,37399.762124
110.61134,1000,37400.880685
61.980225,1000,37402.020926
79.010313,1000,37403.185618
59.347402,1000,37404.375504
61.101418,1000,37405.536767
65.376264,1000,37406.757514
107.241354,1000,37407.909369
136.401477,1000,37409.105187
100.844794,1000,37410.257108
94.813504,1000,37411.403753
47.391966,1000,37412.535914
59.83696,1000,37413.627385
64.535734,1000,37414.748133
74.74238,1000,37415.9126
64.982912,1000,37417.039676
75.445103,1000,37418.142841
102.281055,1000,37419.262969
254.701142,1000,37420.437827
232.629389,1000,37421.626205
66.958262,1000,37422.7577
48.765766,1000,37423.925268
50.679858,1000,37425.031435
53.772373,1000,37426.178003
172.488681,1000,37427.335066
56.843652,1000,37428.5475
69.886288,1000,37429.698987
75.307192,1000,37430.851957
423.563258,1000,37432.113048
147.285946,1000,37433.26511
124.964229,1000,37434.377336
54.379203,1000,37435.517336
45.05152,1000,37436.74316
246.634133,1000,37437.931301
128.366847,1000,37439.085548
260.461667,1000,37440.314781
65.212071,1000,37441.465837
111.016538,1000,37442.630599
88.393158,1000,37443.754576
42.847641,1000,37444.944273
102.420684,1000,37446.115508
139.188025,1000,37447.302793
379.732251,1000,37448.479996
159.254679,1000,37449.664282
78.306869,1000,37450.786671
58.862002,1000,37451.995479
210.957371,1000,37453.188267
50.240342,1000,37454.429943
55.690591,1000,37455.541138
42.925255,1000,37456.629334
297.51142,1000,37457.813697
97.111022,1000,37459.004012
76.28643,1000,37460.198736
180.854219,1000,37461.443839
100.674396,1000,37462.592242
62.146877,1000,37463.74647
93.185505,1000,37464.918024
178.652134,1000,37466.092323
169.605631,1000,37467.334176
206.306195,1000,37468.542113
182.418017,1000,37469.71415
25.838771,1000,37470.884944
162.626943,1000,37472.016665
21.844763,1000,37473.166558
88.564466,1000,37474.302064
32.60556,1000,37475.414107
250.117513,1000,37476.60365
128.173159,1000,37477.76504
391.897189,1000,37478.968711
81.562742,1000,37480.128515
248.58402,1000,37481.339214
105.863379,1000,37482.491251
30.070307,1000,37483.63232
51.840136,1000,37484.767242
161.681079,1000,37485.950037
188.857694,1000,37487.13166
223.292117,1000,37488.32337
72.964002,1000,37489.480563
102.911255,1000,37490.663774
248.298665,1000,37491.824399
212.468836,1000,37493.019486
49.388508,1000,37494.196485
108.62068,1000,37495.351707
180.459057,1000,37496.454093
235.040495,1000,37497.570745
135.868659,1000,37498.643451
61.958077,1000,37499.781538
148.264415,1000,37500.909841
221.330897,1000,37502.075386
180.607565,1000,37503.234223
216.383128,1000,37504.450332
65.30958,1000,37505.609152
408.62367,1000,37506.801317
167.415241,1000,37508.060968
121.168326,1000,37509.267063
56.320068,1000,37510.427862
52.566184,1000,37511.540796
68.951625,1000,37512.660248
233.929443,1000,37513.770724
428.916702,1000,37514.967411
241.480266,1000,37516.14715
61.334638,1000,37517.310596
106.891232,1000,37518.456956
309.205574,1000,37519.67519
366.367705,1000,37520.80953
245.678683,1000,37521.939376
171.785603,1000,37523.100855
100.964493,1000,37524.263039
209.435299,1000,37525.399249
134.810479,1000,37526.563093
135.820513,1000,37527.75866
325.225914,1000,37528.954328
191.343257,1000,37530.077984
403.232765,1000,37531.257941
382.457805,1000,37532.481971
167.74026,1000,37533.654131
92.712215,1000,37534.837554
69.490559,1000,37535.968944
199.869794,1000,37537.123244
388.050679,1000,37538.357132
196.403744,1000,37539.536744
199.755076,1000,37540.694277
129.51722,1000,37541.838651
150.121456,1000,37542.987873
193.987165,1000,37544.174757
106.527266,1000,37545.352445
147.182838,1000,37546.5218
172.527908,1000,37547.66876
83.838039,1000,37548.803306
82.79149,1000,37549.951067
77.585259,1000,37551.140478
90.465251,1000,37552.288315
72.017575,1000,37553.415324
54.953579,1000,37554.50338
72.720956,1000,37555.601316
170.013493,1000,37556.785135
93.251331,1000,37557.890174
145.226095,1000,37559.007127
259.605804,1000,37560.09108
74.71605,1000,37561.172096
136.748433,1000,37562.271854
182.238905,1000,37563.48169
126.86258,1000,37564.63512
199.631415,1000,37565.830246
81.962634,1000,37567.003683
170.334487,1000,37568.149727
498.227852,1000,37569.384444
47.881901,1000,37570.493279
150.155042,1000,37571.607019
76.689377,1000,37572.730463
135.060595,1000,37573.865934
255.969192,1000,37575.012592
57.142927,1000,37576.145603
276.019567,1000,37577.299622
158.549078,1000,37578.417698
351.655913,1000,37579.563003
333.552805,1000,37580.737955
52.233485,1000,37581.798867
84.76489,1000,37582.914569
26.63318,1000,37584.058006
89.029549,1000,37585.196064
659.489568,1000,37586.404955
140.759674,1000,37587.572994
86.354068,1000,37588.675532
225.974928,1000,37589.850738
31.191309,1000,37591.002744
106.902391,1000,37592.145384
159.665102,1000,37593.30116
166.760045,1000,37594.410187
133.896726,1000,37595.53746
78.642685,1000,37596.667423
52.0239,1000,37597.767361
163.368734,1000,37598.93511
117.848587,1000,37600.046073
29.984632,1000,37601.134521
82.070996,1000,37602.261851
244.023073,1000,37603.378081
68.291359,1000,37604.464043
43.901058,1000,37605.553966
26.161201,1000,37606.618026
98.487217,1000,37607.696185
191.274428,1000,37608.820207
163.589294,1000,37609.940975
230.159006,1000,37611.090209
29.16154,1000,37612.197306
124.511483,1000,37613.281695
96.180248,1000,37614.345806
328.212649,1000,37615.493035
217.860816,1000,37616.599579
90.977612,1000,37617.691198
30.770975,1000,37618.795082
26.331802,1000,37619.861147
26.984337,1000,37620.936057
127.523507,1000,37622.077592
71.91536,1000,37623.275903
156.535999,1000,37624.476845
145.51798,1000,37625.658774
77.362856,1000,37626.806315
276.047705,1000,37628.002066
214.358286,1000,37629.15217
183.091274,1000,37630.264048
294.513758,1000,37631.384916
158.067439,1000,37632.47185
36.03194,1000,37633.528033
109.735491,1000,37634.621712
49.468072,1000,37635.778452
226.326778,1000,37636.907027
217.677618,1000,37637.998233
255.098892,1000,37639.139952
82.500669,1000,37640.232809
228.452541,1000,37641.349156
72.679252,1000,37642.452518
38.373273,1000,37643.566318
84.024414,1000,37644.749842
37.069404,1000,37645.888824
79.974273,1000,37647.093651
125.21561,1000,37648.307251
84.044499,1000,37649.477242
188.24071,1000,37650.669413
182.469002,1000,37651.831222
284.740286,1000,37653.021847
264.040435,1000,37654.206231
46.429013,1000,37655.321057
276.352246,1000,37656.458433
34.534613,1000,37657.578476
99.865027,1000,37658.674583
466.42813,1000,37659.870587
110.49239,1000,37661.025169
69.583639,1000,37662.143389
