Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
231	174.86852	51.27115	206.22157	14.410774	194.95964	4.05327	201.01328	186.93901	200.0	200.0	1155000	73.66884	18.739843	113.14008	-56.062153	73.66871	18.73972	112.68748	-59.164696	-74.583015	3.7256477	10651.14809346199
232	187.92462	30.881216	206.27434	44.0415	201.44937	2.679024	206.86418	196.45187	200.0	200.0	1160000	74.33892	18.272314	111.27041	-61.43916	74.338806	18.272585	111.093094	-58.67325	-75.15553	3.4716485	10703.393684864044
233	194.22874	14.873415	206.65369	133.94194	197.87112	3.7875776	203.41835	192.71774	200.0	200.0	1165000	74.91008	18.027672	117.73313	-57.58596	74.90972	18.029417	120.993835	-62.41462	-75.71534	3.4672406	10756.424638748169
234	189.92809	18.821096	205.74416	115.10357	199.28262	2.5580134	202.9299	196.01799	200.0	200.0	1170000	75.300285	17.882133	121.39782	-51.618587	75.29975	17.884644	121.001205	-52.81771	-76.075	3.4814122	10808.351447582245
235	187.94441	21.532566	201.64665	103.82921	193.66	8.236629	200.03499	171.82901	200.0	200.0	1175000	75.33769	17.869604	129.54614	-43.0488	75.33719	17.871803	129.36958	-41.037334	-76.107315	3.4518914	10859.51899266243
236	190.2161	18.925215	202.43935	101.37001	200.72551	4.2175956	208.56358	194.63718	200.0	200.0	1180000	75.56725	18.08547	143.94635	-33.21987	75.56754	18.084799	141.1714	-25.316877	-76.35521	3.4900007	10911.698034286499
237	195.6995	6.7536407	204.6444	170.9135	197.21106	4.7815742	202.8125	186.50702	200.0	200.0	1185000	75.56928	18.230186	155.39532	-30.362225	75.568985	18.231771	155.45087	-31.960272	-76.44754	3.71443	10965.056013345718
238	191.64723	18.086065	204.43088	109.233475	201.41061	2.7450328	206.65192	196.7757	200.0	200.0	1190000	75.64512	18.390911	179.41724	-37.866028	75.64519	18.39086	175.68037	-36.1465	-76.507675	3.842826	11017.65640616417
239	195.95865	5.6903315	203.86128	181.33984	199.85518	2.7471693	204.52415	196.38144	200.0	200.0	1195000	75.73061	18.529566	203.5847	-44.684807	75.73075	18.528698	204.33476	-45.313408	-76.57694	3.6740618	11071.33856010437
240	181.70076	39.55265	203.63052	47.340557	197.70724	12.314526	208.4156	162.16539	200.0	200.0	1200000	76.17596	18.545954	209.35004	-44.008835	76.176636	18.543907	205.54385	-41.61971	-77.00783	4.0864697	11123.593612670898
241	194.79745	17.736536	204.7793	117.08084	198.36914	3.1322317	202.53217	193.3388	200.0	200.0	1205000	76.839134	18.45744	205.6438	-36.194958	76.83927	18.456543	203.95786	-36.53684	-77.65816	3.8383555	11176.256731987
242	179.63301	40.78602	200.99472	31.131357	148.87679	80.59603	202.22484	7.128707	200.0	200.0	1210000	77.01937	18.561007	207.86783	-35.013935	77.01926	18.562366	211.78636	-34.77802	-77.872574	4.0496063	11228.913624286652
243	105.97882	74.13548	200.20123	0.7633746	190.55081	21.492104	203.39514	134.07295	200.0	200.0	1215000	77.136795	18.268093	221.14711	-31.793009	77.1362	18.27221	217.14532	-32.362236	-78.09745	4.0588	11277.381873130798
244	76.08786	66.47014	199.29468	3.487094	79.60777	57.717346	181.32686	12.473891	200.0	200.0	1220000	77.04326	18.33295	218.94194	-20.635141	77.0435	18.332582	217.28899	-20.7991	-78.13287	4.802894	11323.968567609787
245	52.946224	54.93214	198.43404	0.42117974	146.94554	53.233597	193.75189	44.499928	200.0	200.0	1225000	77.69507	18.959578	227.14803	-25.704336	77.69492	18.960718	220.93484	-23.5331	-78.812515	4.524862	11369.589229822159
246	151.45383	56.55773	202.36697	40.116627	147.16428	77.39973	198.99724	19.44051	200.0	200.0	1230000	78.175766	19.272528	221.31125	-25.43265	78.17566	19.274593	217.65991	-39.19819	-79.15114	4.3739476	11420.95148062706
247	181.38603	42.043358	202.37816	0.39646456	200.8603	2.0978527	204.47783	197.75203	200.0	200.0	1235000	78.22393	19.609215	207.71185	-32.263733	78.22355	19.611374	207.87161	-39.55857	-79.15462	4.85678	11472.694053649902
248	187.15024	31.545404	204.84735	43.595722	202.72762	3.9103644	208.19003	194.69267	200.0	200.0	1240000	78.02641	19.829443	189.99762	-30.488588	78.025955	19.831749	187.75293	-37.549088	-78.90554	4.8505197	11526.241991758347
249	170.30258	56.159042	206.33543	20.770567	198.66817	1.65719	201.28171	195.65962	200.0	200.0	1245000	78.213974	20.129335	166.75003	-27.191525	78.2133	20.132618	162.34871	-31.365854	-79.063736	4.422483	11578.838087797165
250	175.18375	38.383198	202.58025	63.958824	203.74736	1.5573199	206.7715	201.49594	200.0	200.0	1250000	78.22275	20.225714	151.629	-38.539177	78.222336	20.226463	147.86984	-35.144474	-79.122955	4.8270826	11631.406049966812
251	182.3895	41.761044	203.35532	16.774647	201.92783	2.5262725	207.26048	199.10347	200.0	200.0	1255000	78.2476	20.378036	137.83105	-35.746593	78.2474	20.379023	137.34346	-38.091457	-79.11883	4.4259744	11685.978018283844
252	194.82657	14.608004	206.0459	127.3448	194.24435	7.260005	203.47089	181.07887	200.0	200.0	1260000	78.13446	20.38109	127.34639	-37.245323	78.134544	20.381155	128.22136	-41.672585	-78.982315	4.2366805	11740.307644367218
253	191.47838	12.190442	204.18983	147.3673	200.01982	2.6456885	202.54901	193.63084	200.0	200.0	1265000	77.78738	20.079195	116.51455	-44.577988	77.78769	20.07953	116.481026	-45.21193	-78.642265	4.2460437	11793.0058426857
254	194.6568	11.327745	202.98987	144.87143	200.92143	3.0989668	205.67314	195.10442	200.0	200.0	1270000	77.80254	19.910685	111.44257	-53.081215	77.802986	19.908894	110.782974	-52.119755	-78.65236	4.0686107	11847.270328998566
255	182.30823	43.939407	203.63478	31.087957	186.42343	42.9375	203.46579	57.904655	200.0	200.0	1275000	78.11327	19.540516	104.61257	-49.540237	78.11372	19.539362	104.29039	-47.325165	-78.97928	3.7377145	11901.192530155182
256	195.00774	7.6395535	204.63481	171.85571	201.35764	3.2175004	207.65971	195.16206	200.0	200.0	1280000	78.43352	19.13342	102.45678	-57.491383	78.43356	19.133183	103.42103	-54.067616	-79.19595	3.7904491	11954.424974441528
257	194.51346	16.59786	204.39813	117.08642	199.73438	2.325974	203.34941	196.76573	200.0	200.0	1285000	78.708755	18.63134	122.22624	-52.803406	78.70913	18.630043	122.84305	-50.88993	-79.651024	3.6710477	12008.321366548538
258	190.04832	22.956938	202.67473	84.080154	195.8815	9.25426	203.81985	171.06044	200.0	200.0	1290000	79.21699	18.225178	138.17879	-57.89606	79.21733	18.224276	130.39487	-56.024296	-80.108925	4.014915	12063.30808520317
259	175.19463	43.4818	202.49457	46.460968	202.59967	2.2985966	206.52235	199.03363	200.0	200.0	1295000	79.03781	18.1082	149.60612	-62.85416	79.03833	18.106125	150.02364	-53.06388	-80.01652	4.0853376	12116.529081583023
260	193.45634	7.018785	202.57864	175.71286	198.27808	3.6004984	203.80371	191.646	200.0	200.0	1300000	78.91781	18.063223	213.4171	-57.69405	78.918	18.06505	217.60509	-78.22684	-79.902985	4.275099	12170.90919804573
261	165.06564	47.06213	203.66174	49.776676	202.11967	1.9241437	204.9113	197.36827	200.0	200.0	1305000	78.37489	18.116024	215.18004	-59.622303	78.37509	18.117542	218.2314	-67.310844	-79.426155	4.5526505	12222.587234020233
262	180.15721	33.95477	204.96089	41.790276	199.50188	2.1533704	202.68417	195.04866	200.0	200.0	1310000	78.109344	18.58266	193.00676	-61.660088	78.10936	18.585598	193.51459	-85.593216	-78.97583	4.127248	12274.587241888046
263	195.07312	11.606641	204.86473	141.7818	194.93765	6.208529	205.90993	186.32321	200.0	200.0	1315000	78.05719	18.806519	173.4712	-62.98903	78.05715	18.808214	173.83414	-61.946728	-78.9108	3.6535914	12327.769632339478
264	179.396	41.392517	204.26416	4.4265933	200.35098	2.3231404	203.3983	195.70897	200.0	200.0	1320000	78.24266	19.183239	184.70169	-59.840443	78.24311	19.183443	183.06412	-61.994667	-79.07951	3.6459892	12379.983529567719
265	186.5911	36.768536	203.04514	10.015858	190.95381	3.2186987	197.88904	186.79985	200.0	200.0	1325000	77.72849	19.173452	167.84288	-57.338764	77.72871	19.173252	175.57799	-57.122116	-78.93513	4.3801017	12433.108130931854
266	187.83127	27.330357	203.26732	66.59913	197.84727	6.0887294	205.17807	184.5339	200.0	200.0	1330000	77.69189	19.414244	163.19373	-52.39725	77.692184	19.414034	165.50705	-52.511486	-78.72849	4.146832	12488.096716880798
267	188.47186	27.129744	205.51376	79.20473	197.6683	5.352653	206.20949	188.94499	200.0	200.0	1335000	78.35096	19.841993	171.06871	-62.9426	78.35119	19.842318	166.03285	-65.62035	-79.20709	3.7979274	12543.216243982315
268	188.25058	19.651682	203.48294	113.62744	201.1019	4.009964	206.85345	193.59648	200.0	200.0	1340000	78.238976	19.832846	168.76033	-67.27641	78.23927	19.832623	177.45992	-64.72312	-79.15768	3.8705356	12599.046611785889
269	188.20934	28.43075	206.93375	83.160866	198.99536	1.891544	201.5346	194.51448	200.0	200.0	1345000	78.224915	19.775763	178.22166	-63.469658	78.2254	19.77554	182.51074	-61.94315	-79.19948	4.108557	12655.19724726677
270	182.02304	30.133816	204.60478	98.49726	163.74391	26.439838	197.55006	122.70887	200.0	200.0	1350000	78.59646	19.638344	188.47966	-57.923706	78.59661	19.638445	191.45139	-66.22989	-79.4245	4.12275	12708.788900852203
271	159.0501	51.995945	201.82626	14.87254	197.40712	3.9286485	204.01456	188.93152	200.0	200.0	1355000	78.08704	19.56433	198.48016	-53.08746	78.08719	19.565474	198.56102	-65.03427	-78.95138	3.8761785	12761.114988803864
272	188.7445	35.26353	206.71896	18.617083	199.92834	3.558366	206.56834	195.01222	200.0	200.0	1360000	77.84	19.94912	186.81396	-64.63846	77.83979	19.951548	186.01883	-86.37181	-78.71244	4.1181393	12815.109647750854
273	186.55928	36.282047	205.09114	28.280153	196.71793	3.5774107	202.7298	191.97925	200.0	200.0	1365000	77.53591	20.278362	211.76613	-75.63413	77.53463	20.284506	205.17781	-69.03526	-78.49175	4.3746386	12870.076807975769
274	109.49439	75.30097	202.48993	3.215539	98.0865	75.712845	188.80817	8.402767	200.0	200.0	1370000	75.045334	20.300762	213.49591	-74.50036	75.04448	20.30792	212.25949	-80.16068	-77.50501	7.521433	12918.521259307861
275	55.40548	35.951183	159.89682	1.8949375	32.59972	26.907555	77.22035	5.191944	200.0	200.0	1375000	72.22277	20.914528	243.48817	-82.967834	72.22037	20.926516	242.89316	-89.57782	-75.33605	8.397958	12962.028931617737
276	25.20625	20.848215	79.14891	3.154524	53.630444	7.5043616	59.150036	37.385418	200.0	200.0	1380000	78.65763	26.29992	263.04105	-86.139786	78.65498	26.313946	263.9894	-93.66178	-82.19479	13.609092	13005.388030052185
277	32.310966	30.249662	112.2107	2.446908	57.37329	35.611317	90.426575	3.090219	200.0	200.0	1385000	99.57391	35.92004	264.7603	-85.28909	99.5711	35.93155	264.4975	-89.9788	-104.85653	19.283045	13049.066887140274
278	23.571135	25.58926	100.391495	3.5537145	64.04653	33.490013	121.800606	9.582324	200.0	200.0	1390000	123.658264	43.015766	254.74324	-94.55027	123.65543	43.030743	264.67764	-96.653694	-128.26688	19.527296	13093.16744685173
279	29.436594	16.919287	68.30301	4.776261	35.03694	13.852718	59.08533	20.465694	200.0	200.0	1395000	132.39633	44.073708	233.0231	-93.40449	132.39287	44.089024	234.60622	-96.36247	-134.66852	17.926931	13136.675054311752
280	23.832413	19.476095	85.85171	2.7469532	48.73545	9.272583	65.58867	32.27335	200.0	200.0	1400000	124.3959	39.3748	214.58405	-84.24374	124.39576	39.38282	211.70715	-83.75495	-126.909424	17.876068	13179.765546321869
281	43.34856	38.31379	170.33691	4.6417394	30.838156	24.998001	99.33018	10.178628	200.0	200.0	1405000	118.33264	36.77689	224.25291	-72.24119	118.33241	36.78308	210.921	-71.69811	-120.912125	15.513838	13223.451485395432
282	18.554152	20.182556	63.501923	0.18210982	49.661674	2.60316	54.44447	45.618786	200.0	200.0	1410000	110.12755	34.072865	211.007	-70.7318	110.12587	34.08289	210.8589	-70.11788	-113.62706	16.00424	13266.711582183838
283	32.89192	31.666792	110.913475	4.0686707	41.997417	43.906063	111.778076	9.998037	200.0	200.0	1415000	108.22997	34.444893	221.38882	-95.827934	108.227974	34.453415	209.64862	-94.144745	-111.37827	17.128317	13310.59909939766
284	25.202688	36.713013	188.55032	2.9189842	8.644445	4.439136	16.268219	3.4996932	200.0	200.0	1420000	107.04639	34.62356	176.68419	-106.06265	107.04487	34.629864	176.57483	-108.35768	-110.27674	16.368116	13354.290734767914
285	51.734863	46.83272	180.27365	6.3464184	134.82552	37.27176	190.6626	70.79892	200.0	200.0	1425000	102.071526	33.065033	172.76959	-112.11331	102.07063	33.06827	171.99652	-110.51306	-104.40458	13.174347	13399.931391477585
286	160.96208	48.85525	204.28308	37.848698	188.83458	14.065131	199.75461	147.9092	200.0	200.0	1430000	97.64676	31.494585	168.18205	-106.00212	97.64606	31.497272	167.39082	-108.30527	-99.236855	10.661362	13452.679756879807
287	157.88043	61.83796	207.47809	18.299137	178.33662	33.006233	204.08583	95.42487	200.0	200.0	1435000	93.42837	30.311396	165.66937	-99.82306	93.42814	30.313225	164.2252	-106.22651	-95.00157	10.51132	13506.348423719406
288	117.8759	57.713005	192.25314	11.858821	137.59746	19.850422	194.87476	122.060905	200.0	200.0	1440000	87.46139	28.775703	160.69687	-103.82725	87.46093	28.779087	158.49287	-106.85276	-89.18323	10.04942	13553.317154169083
289	142.32521	60.19543	202.03178	12.992366	200.39114	2.543773	203.74652	194.37105	200.0	200.0	1445000	84.516365	28.39726	145.4364	-96.69109	84.51617	28.398272	146.5216	-99.959564	-86.27802	9.2247925	13603.955162286758
290	156.21039	61.560318	206.1368	33.912807	188.56947	18.67717	205.1905	138.894	200.0	200.0	1450000	81.57699	27.722063	131.05875	-88.852615	81.57653	27.724258	128.6259	-94.908516	-83.87469	9.313452	13656.159192800522
291	162.56682	57.87577	203.96162	5.5107064	197.67229	4.3581805	205.75652	190.64595	200.0	200.0	1455000	78.29818	27.331713	118.05091	-104.948586	78.29823	27.33404	117.51997	-109.67168	-80.46607	10.698229	13710.30839586258
292	193.64224	9.970484	207.21844	160.45602	187.48701	21.279282	202.72739	143.8226	200.0	200.0	1460000	75.8357	26.763397	109.657166	-125.78516	75.83532	26.766014	109.2383	-130.4812	-77.63337	9.563319	13766.072309732437
293	192.1158	11.938278	204.94145	143.91423	200.27219	4.118004	204.15785	188.57233	200.0	200.0	1465000	71.85437	25.9047	110.8336	-115.37161	71.85394	25.907518	108.49951	-125.35161	-74.36205	10.114645	13820.251654863358
294	180.01987	23.928207	205.0728	124.388756	178.18358	22.635664	199.24008	140.07898	200.0	200.0	1470000	70.78674	25.783943	113.612236	-94.86497	70.78567	25.789177	113.02908	-97.5083	-72.478325	8.596803	13873.782741069794
295	164.6511	37.968533	202.29161	66.14856	195.09201	3.8226333	199.48984	188.26628	200.0	200.0	1475000	70.759186	25.54315	125.80214	-115.26933	70.75876	25.54544	123.338875	-117.85309	-72.37701	7.713297	13925.273941516876
296	166.68451	57.246628	205.18678	5.7857084	200.6467	3.0747721	204.37999	194.30486	200.0	200.0	1480000	67.90392	24.846672	128.2492	-119.26997	67.904434	24.847588	129.63103	-122.4439	-70.39468	8.414247	13978.464836359024
297	176.33818	32.243187	202.70224	45.81464	200.72717	2.4177399	204.60095	197.06435	200.0	200.0	1485000	68.30476	25.486792	138.16592	-122.39323	68.30383	25.492582	136.53645	-124.62816	-70.011	7.5639625	14030.780522584915
298	162.21512	51.07513	203.7455	5.9419985	198.98444	5.575985	208.7094	188.6312	200.0	200.0	1490000	67.21655	25.033703	136.40125	-121.06215	67.21617	25.036093	135.29768	-123.082115	-69.21956	7.411581	14082.428840398788
299	178.86455	28.732328	201.48251	58.57783	185.29376	27.926071	198.74113	102.04827	200.0	200.0	1495000	68.62439	25.62375	123.57684	-106.70026	68.623924	25.626581	126.840675	-106.63428	-69.95952	7.2145205	14134.944680690765
300	147.37262	44.69192	201.30699	13.604461	100.236725	84.78095	199.61443	8.058826	200.0	200.0	1500000	68.998795	26.090593	119.61642	-91.282135	68.99842	26.092274	117.984245	-89.75105	-70.09818	6.8257484	14184.487723588943
301	146.46753	59.764572	198.68475	6.3064933	181.59735	49.825882	207.209	32.799328	200.0	200.0	1505000	67.73928	25.841217	109.37338	-87.00173	67.73763	25.84582	113.547424	-87.82878	-69.14366	7.051929	14234.22208571434
302	170.9733	36.645535	202.85345	86.83892	140.69577	60.605083	201.26787	32.410694	200.0	200.0	1510000	65.82024	25.071375	106.61104	-93.05181	65.81807	25.077892	101.68597	-94.718414	-67.2033	6.6980314	14285.027511358261
303	117.04148	63.87854	197.9494	4.1843	153.82016	36.84706	200.29785	103.32693	200.0	200.0	1515000	63.614426	23.728416	100.4818	-97.39495	63.6145	23.729027	101.18895	-97.29084	-64.99185	6.241841	14333.648892879486
304	161.19766	51.51457	204.69592	11.735645	197.89041	2.7155235	201.93404	191.82668	200.0	200.0	1520000	61.911957	22.574205	105.07453	-98.04677	61.91127	22.576387	97.62893	-99.814415	-63.081837	5.7914853	14385.639724254608
305	174.38931	34.203762	204.04668	86.342606	183.42223	35.27143	205.75409	87.21065	200.0	200.0	1525000	62.14719	22.619528	96.077156	-102.31526	62.145573	22.623817	96.80422	-103.96232	-63.36856	5.406372	14439.313425540924
306	180.0434	35.833477	207.80154	55.551346	167.28197	42.72135	200.77924	63.014317	200.0	200.0	1530000	63.18065	22.923475	94.68753	-115.04429	63.17983	22.92606	93.82638	-114.06662	-64.1408	5.8274465	14493.253464460373
307	171.31474	46.20192	205.25406	32.242195	190.08714	22.263084	201.93387	123.88667	200.0	200.0	1535000	63.38848	22.615194	90.25329	-84.44148	63.38823	22.616934	89.65896	-87.069435	-64.46456	5.4964604	14545.092511892319
308	176.27942	29.651028	202.38005	86.23981	201.35509	2.105499	205.97224	198.67632	200.0	200.0	1540000	63.394867	22.567	84.80773	-79.33608	63.394653	22.567755	86.939026	-81.858795	-64.512115	5.496877	14597.106845617294
309	183.62408	30.538548	204.73601	62.12795	197.32706	6.616027	202.36311	179.11507	200.0	200.0	1545000	62.583473	22.821007	82.003365	-82.54345	62.58326	22.820753	81.57219	-83.24461	-64.25771	6.275936	14651.858553171158
310	187.96312	20.394253	207.86644	118.89383	196.38048	5.3202405	206.46927	187.28241	200.0	200.0	1550000	63.133915	23.252094	85.21593	-84.2499	63.133884	23.252539	81.88681	-84.587616	-64.603424	6.4705877	14706.592141866684
311	192.08148	15.730304	206.66406	147.78764	191.36185	22.881804	204.44055	123.69033	200.0	200.0	1555000	62.51663	23.069246	85.68228	-77.55087	62.517075	23.069054	83.01789	-76.8855	-64.440575	7.7726703	14761.70524263382
312	174.12653	54.721916	203.13481	18.761723	32.810535	6.5455675	44.05001	20.313066	200.0	200.0	1560000	63.945957	22.735567	89.43843	-69.441376	63.9462	22.73506	84.57776	-71.62821	-65.45569	6.392328	14814.28046631813
313	184.57486	37.690815	205.67409	31.041822	197.23294	9.145983	206.0444	174.66817	200.0	200.0	1565000	63.890083	21.840267	112.80542	-66.6893	63.890076	21.839792	111.09465	-66.30361	-64.8724	5.9519095	14869.560911417007
314	112.27102	67.59062	202.8635	3.2648942	166.01613	55.434986	202.3867	19.407736	200.0	200.0	1570000	60.628952	20.439474	106.4736	-57.526985	60.628845	20.440346	105.32803	-61.073933	-62.829475	6.918551	14919.657285928726
315	178.45982	35.91682	205.21687	61.098713	198.91234	7.2667418	206.1642	179.32152	200.0	200.0	1575000	61.946507	20.719402	108.571266	-57.786865	61.946335	20.720234	106.57121	-58.420033	-63.568424	6.234682	14975.176358938217
316	173.31004	36.752552	205.01819	49.24397	183.1634	25.011316	203.85959	127.48142	200.0	200.0	1580000	63.718807	21.24677	127.605896	-65.1485	63.719173	21.246437	127.539825	-65.746895	-64.87273	5.281047	15029.312024354935
317	174.52734	28.02523	202.20775	72.816025	176.20175	21.989737	203.73547	141.6264	200.0	200.0	1585000	63.155205	20.950308	144.2518	-71.549164	63.155304	20.951645	139.95526	-71.452446	-64.74585	6.370771	15083.268183708191
318	188.85234	17.993015	203.99109	126.43183	187.81725	13.704571	202.69182	155.83014	200.0	200.0	1590000	63.58471	21.187819	161.23587	-73.20821	63.58514	21.187214	158.52	-72.47394	-65.00081	6.261278	15139.426451921463
319	169.74677	43.43948	203.58916	39.18174	171.0334	26.2806	201.55934	129.82951	200.0	200.0	1595000	64.43365	21.612701	208.65312	-79.05967	64.43455	21.610851	206.47319	-81.52829	-65.92409	5.7527194	15192.938284397125
320	144.12833	56.405693	202.47176	7.479304	189.8826	6.4058003	199.32292	178.43942	200.0	200.0	1600000	64.72706	22.567404	242.14207	-76.8193	64.72846	22.563639	233.57954	-76.959694	-66.43477	7.2837768	15243.069984912872
321	183.66711	29.786755	202.60266	88.30062	192.92218	5.33527	201.65132	181.18085	200.0	200.0	1605000	67.30922	23.4208	271.80142	-68.867294	67.31046	23.419682	267.4533	-70.45456	-68.53618	7.0015016	15296.881488800049
322	154.09737	51.454918	204.60979	20.991886	197.7045	5.2270665	205.39685	189.54727	200.0	200.0	1610000	66.28366	24.111929	297.7629	-76.72731	66.284615	24.115791	296.36807	-79.713974	-68.77845	9.422493	15348.586433649063
323	171.19984	52.153946	204.51251	9.363915	196.70206	6.7833414	204.83566	177.76599	200.0	200.0	1615000	67.365906	24.402113	272.07175	-85.984924	67.36723	24.402658	275.45355	-86.27211	-69.26284	10.085644	15401.026579618454
324	160.69421	57.938755	206.7602	2.734338	188.3624	21.48453	199.28043	124.649376	200.0	200.0	1620000	69.43672	24.190098	277.81833	-89.402245	69.43721	24.190014	279.6742	-89.87352	-70.5481	8.051571	15453.26029419899
325	73.32983	82.88308	203.37447	2.6895826	32.385017	28.30177	111.51915	10.685503	200.0	200.0	1625000	74.09727	25.798306	291.13272	-98.92082	74.09771	25.800098	287.8183	-98.541504	-77.155266	12.520788	15501.466166257858
326	79.30059	61.195057	182.986	0.3106363	121.19281	44.863876	178.15942	11.583207	200.0	200.0	1630000	84.900024	27.355984	280.60495	-105.19712	84.900406	27.358934	276.96542	-104.55409	-87.16728	11.235161	15547.779491901398
327	95.16998	52.96302	192.97504	6.2237554	199.30943	1.6903533	201.84749	196.87802	200.0	200.0	1635000	85.81354	25.932472	281.41788	-97.89173	85.814735	25.93219	288.222	-101.68343	-86.777725	8.116653	15594.526132822037
328	133.17438	69.382286	207.10426	10.601661	11.901354	1.7164596	15.043576	9.251943	200.0	200.0	1640000	81.65616	24.337473	282.2804	-98.794044	81.656395	24.341225	278.7462	-92.14053	-84.85046	9.3319235	15643.180037021637
329	12.410021	14.236492	64.50986	2.4674613	17.206598	3.1427047	22.108028	11.352574	200.0	200.0	1645000	73.36012	21.783522	272.92703	-91.70791	73.36055	21.789083	267.5529	-96.900475	-77.972275	10.026093	15687.396708965302
330	35.43351	33.841904	139.99782	5.136067	177.13223	33.684788	196.91025	77.7287	200.0	200.0	1650000	69.74082	20.23835	266.2068	-89.385475	69.74112	20.24327	261.64304	-94.39936	-73.52428	8.86637	15734.31796002388
331	82.747215	48.781456	187.59222	0.56314737	106.91703	4.934066	114.78324	98.57952	200.0	200.0	1655000	66.58286	20.02434	253.69168	-78.78989	66.58405	20.023516	250.89487	-79.49153	-70.26714	8.6013775	15779.619010925293
332	50.020065	65.74173	193.95163	0.27393338	140.98978	31.836859	203.33319	62.91157	200.0	200.0	1660000	66.81282	19.680574	207.59836	-73.34194	66.812546	19.684587	206.0259	-79.18602	-68.76577	7.217131	15826.196040153503
333	171.81873	45.928482	204.0415	9.57117	196.63309	4.9206595	201.75104	184.54898	200.0	200.0	1665000	65.71775	19.487032	193.8297	-80.009415	65.71822	19.48757	192.43652	-81.28902	-66.77379	5.0423474	15880.322102546692
334	179.78139	48.179703	204.94034	15.980934	203.3392	2.9677432	207.72339	198.12321	200.0	200.0	1670000	66.90492	19.889061	183.7264	-75.867905	66.90466	19.89123	178.89513	-76.13878	-67.82676	4.624052	15934.781563282013
335	181.89232	49.19826	205.30344	13.17503	194.76205	3.6621654	199.09991	187.54875	200.0	200.0	1675000	68.05304	20.062902	170.80585	-73.35327	68.05243	20.066044	168.28192	-75.218994	-68.86294	4.678728	15991.201110124588
336	183.52606	25.19704	201.33719	83.89114	191.11856	17.594793	202.92819	139.73534	200.0	200.0	1680000	69.09161	19.950624	163.69432	-70.12373	69.09143	19.951496	163.37466	-75.29543	-69.87384	4.878046	16045.735402345657
337	194.05986	11.343013	207.45708	154.78748	192.512	4.589046	199.50854	184.06747	200.0	200.0	1685000	70.06803	19.302263	173.50801	-69.664696	70.06687	19.305368	172.58862	-71.74717	-71.015114	5.049198	16103.10562992096
338	182.41533	35.481808	206.09824	69.54917	187.23158	14.004085	201.02254	153.60677	200.0	200.0	1690000	71.19237	19.635212	232.8974	-71.00135	71.19217	19.636314	225.44247	-68.072174	-72.31531	6.444098	16159.305135250092
339	39.988525	67.42359	202.83488	0.25321543	7.272378	3.140921	13.67632	3.1594937	200.0	200.0	1695000	81.57077	29.401335	290.31168	-71.94754	81.56983	29.41613	281.7466	-74.07047	-89.06524	30.73784	16205.452772378922
340	27.772799	40.91508	188.78989	0.22352876	123.70445	73.51715	198.80339	16.39452	200.0	200.0	1700000	119.932465	40.276894	299.45587	-82.02619	119.93107	40.286648	294.7887	-82.91477	-125.68265	33.784576	16253.167779684067
341	59.074654	46.01852	194.35526	5.638917	18.646976	3.1338108	23.239918	12.739702	200.0	200.0	1705000	126.950455	40.602875	266.2948	-90.84501	126.950134	40.615192	261.90326	-90.51356	-129.4956	23.003668	16298.507346868515
342	48.369797	27.915335	97.08338	13.134762	10.795842	1.9629322	14.384548	8.29111	200.0	200.0	1710000	124.80207	39.34559	240.02058	-98.37792	124.80254	39.35196	241.38452	-98.56802	-126.8545	19.694075	16343.058217287064
343	53.235687	26.148787	103.19485	12.30766	33.87351	25.200792	65.9064	4.338447	200.0	200.0	1715000	119.81205	37.3237	207.97061	-125.15851	119.811966	37.327488	203.42444	-119.20231	-121.135826	15.125362	16388.128245830536
344	51.741623	50.846897	194.68657	9.101633	110.71875	62.02188	190.93428	8.384714	200.0	200.0	1720000	111.82004	35.27732	181.90512	-129.40428	111.819756	35.281097	181.34315	-125.27703	-112.982124	13.676755	16434.631523370743
345	145.9377	60.450733	200.23923	17.3143	187.67123	24.453726	201.11775	115.16719	200.0	200.0	1725000	105.403786	33.41504	168.76547	-141.2555	105.40325	33.418106	162.50943	-145.98029	-106.43551	12.228068	16487.53180527687
346	166.8659	38.772697	200.6917	19.381083	111.183975	13.239639	130.06839	78.29371	200.0	200.0	1730000	100.43452	31.959352	147.08359	-145.91031	100.434105	31.9624	147.95921	-146.36958	-101.38469	10.373598	16539.45342564583
347	143.15279	59.595062	201.73831	5.893018	194.07217	5.5118527	202.62007	183.15353	200.0	200.0	1735000	96.48955	31.018377	124.53379	-152.4833	96.48961	31.02116	124.31584	-151.24586	-97.4565	9.969531	16593.557636976242
348	159.06798	54.7812	205.61258	31.967484	183.3901	19.755491	199.80077	128.69963	200.0	200.0	1740000	93.632706	29.620512	114.3504	-156.49622	93.63154	29.6254	116.14727	-158.91714	-94.5843	7.7703123	16648.16280078888
349	183.36226	32.656773	204.27574	48.778366	201.23643	2.4584682	205.39542	197.4951	200.0	200.0	1745000	91.30322	28.271402	110.753235	-169.2838	91.3032	28.273865	113.43652	-166.5833	-92.1125	7.822846	16703.421355485916
