Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
92	133.384	27.90401	179.80801	89.57913	400.0	31.040619	9.355164	45.142796	3.1651707	372000	-2.9802322e-08	66.24459	-0.03701224	-44.206974	6.599142	0.01522247	0.239	64.0	1001.2353110313416
93	145.42249	40.90215	210.12343	89.12391	400.0	32.515827	7.279592	45.23413	8.508819	376000	-7.450581e-09	94.03822	-0.018888023	-70.020775	6.5151834	0.016777087	0.17	10.0	1011.9286878108978
94	144.53488	41.472874	182.35597	61.50656	400.0	34.8431	9.160092	50.435413	11.867399	380000	4.4703484e-08	69.06206	-0.03467348	-50.262905	6.560076	0.015358409	0.2045	54.0	1022.8721024990082
95	131.73116	52.755898	198.73955	2.653526	400.0	37.018566	11.724904	54.760017	2.655181	384000	2.6542693e-08	124.77539	-0.010230478	-97.19092	6.5343866	0.013345738	0.22850001	4.0	1033.4281105995178
96	130.32635	49.321392	233.72226	47.943172	400.0	28.11915	9.456701	46.144928	11.10998	388000	3.7252903e-09	132.04457	-0.019599974	-96.44731	6.517502	0.016489409	0.204	15.0	1044.4415593147278
97	121.745895	27.689215	157.91562	72.41869	400.0	38.959896	7.5324373	52.55712	11.481598	392000	3.7252903e-08	139.61877	-0.037571743	-112.172295	6.4860497	0.013498	0.204	79.0	1055.5893304347992
98	175.22859	30.07376	224.34283	123.42441	400.0	34.429695	5.722031	46.42184	14.312755	396000	-2.9336661e-08	132.4866	-0.027963191	-110.45441	6.4412165	0.01574156	0.171	37.0	1066.7329115867615
99	157.92107	33.986385	208.77554	77.92298	400.0	41.029686	7.0428843	60.526566	14.134148	400000	3.7252903e-09	38.17747	-0.0093333945	-19.94038	6.3949037	0.012508236	0.12275	3.0	1077.73024392128
100	154.00748	53.488712	241.43907	59.181152	400.0	42.82514	10.114584	59.012367	14.626969	404000	2.9802322e-08	194.55414	-0.035348594	-152.63248	6.445472	0.0068911775	0.17825	79.0	1089.8269047737122
101	165.49777	36.637074	219.03514	101.98952	400.0	36.796944	10.0164995	54.289383	15.811633	408000	1.1175871e-08	102.313156	-0.03104153	-86.06578	6.3495064	0.015406681	0.18775	61.0	1101.4618570804596
102	155.28632	51.031887	212.4235	55.870693	400.0	40.904602	7.1010404	54.40786	24.929749	412000	1.1175871e-08	90.39998	-0.011184134	-65.566925	6.3553863	0.014093513	0.182	4.0	1112.5468173027039
103	156.1455	29.762371	194.66525	87.046036	400.0	39.418636	8.59666	56.228203	18.680285	416000	-2.2351742e-08	72.49196	-0.028011829	-47.8739	6.3501816	0.015203787	0.155	41.0	1123.7024204730988
104	143.55292	58.041924	239.88977	77.77323	400.0	32.241615	10.921302	50.845005	4.403484	420000	2.9802322e-08	121.71957	-0.010589298	-93.74232	6.372509	0.01683985	0.23324999	3.0	1134.650087594986
105	111.668015	47.914017	183.24722	23.126158	400.0	30.942614	11.25382	56.801624	-0.19650269	424000	3.7252903e-09	96.48088	-0.018415663	-80.44266	6.3517475	0.021804266	0.23525	9.0	1145.4584321975708
106	136.1573	59.85428	232.65312	34.813488	400.0	28.682161	8.698467	48.97757	5.761534	428000	1.4901161e-08	125.98068	-0.017250836	-97.35054	6.312418	0.017275421	0.1715	10.0	1156.9759948253632
107	171.87656	57.859863	246.47823	90.38859	400.0	36.464962	11.352501	59.46199	9.79524	432000	3.7252903e-08	194.48314	-0.007280143	-161.26852	6.2845564	0.01981718	0.21825	3.0	1168.8754460811615
108	126.75205	28.247396	167.74503	85.35981	400.0	37.91307	10.660489	62.826454	11.06082	436000	-2.2351742e-08	164.89236	-0.033917602	-144.03285	6.302066	0.011304866	0.201	79.0	1180.1357250213623
109	145.84494	59.73376	240.53201	43.15154	400.0	29.95159	9.629173	49.68957	6.487854	440000	0.0	128.83475	-0.015778631	-93.9492	6.1669273	0.018223273	0.1645	8.0	1191.1854548454285
110	145.42386	52.328274	214.47986	38.46693	400.0	35.823257	11.165257	59.059135	10.264004	444000	-8.58563e-09	141.27844	-0.008453241	-94.418106	6.217563	0.0114474725	0.126	3.0	1202.5839874744415
111	164.46815	26.52587	206.20306	109.309975	400.0	39.75505	9.159672	63.346397	15.497356	448000	-1.8626451e-08	62.721916	-0.023344867	-42.933613	6.238657	0.015181149	0.20875	19.0	1213.5350589752197
112	160.55534	42.806072	214.545	72.57933	400.0	38.851242	8.738275	56.710983	8.816855	452000	1.4901161e-08	104.46216	-0.03523801	-77.14	6.16512	0.015024314	0.18875	79.0	1225.5003991127014
113	152.40532	42.425182	220.50104	79.88854	400.0	35.81192	8.8682	56.983135	17.44988	456000	0.0	91.5831	-0.008738149	-71.75073	6.1248417	0.0161268	0.16499999	3.0	1236.9793448448181
114	135.73514	54.054493	203.41757	14.047341	400.0	33.843002	11.353812	53.01012	1.7252316	460000	1.4901161e-08	130.50691	-0.01725103	-103.5901	6.1010637	0.015639191	0.189	12.0	1248.4485220909119
115	148.00034	51.21888	246.1999	81.17013	400.0	38.70812	9.205981	57.86796	8.341605	464000	-7.450581e-09	122.17534	-0.021016918	-81.28177	6.170056	0.015702493	0.185	16.0	1260.4330458641052
116	157.42723	49.621162	220.7322	64.17	400.0	39.32569	10.284212	56.29183	11.040823	468000	7.450581e-09	93.531494	-0.03719271	-65.52194	6.1330223	0.01115859	0.20975	79.0	1271.753690481186
117	164.2992	60.156902	255.5354	64.62908	400.0	37.581852	12.921105	56.376003	-13.236816	472000	2.2351742e-08	101.91882	-0.024054427	-68.27212	6.0454345	0.016481264	0.20625001	22.0	1282.975478887558
118	147.7825	41.29379	206.83862	49.961548	400.0	36.75979	13.669429	61.46913	4.108462	476000	2.4214387e-08	79.28015	-0.04115594	-58.61764	6.0904036	0.014744079	0.22475001	79.0	1294.516520500183
119	131.40358	68.52171	204.24481	8.374838	400.0	32.64361	16.318806	51.727253	-8.767274	480000	-1.8626451e-08	51.838184	-0.025963567	-32.508217	6.0798807	0.015089839	0.2105	17.0	1306.2244789600372
120	159.96606	31.360384	213.56844	114.68115	400.0	34.475258	10.215483	52.643078	6.898235	484000	0.0	60.200005	-0.018197058	-47.8443	6.0670023	0.015751367	0.20575	12.0	1318.674243927002
121	173.02046	70.00305	256.63928	48.727222	400.0	38.868214	11.812507	56.327747	9.77019	488000	-1.4901161e-08	161.44905	-0.014063507	-104.690475	6.0085745	0.017800817	0.157	8.0	1330.395843744278
