Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
1815	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9075000	-1172019.6	2279879.0	3173957.2	-12676539.0	-1172016.0	2283755.5	5060269.0	-14280243.0	-1213489.1	2355575.2	3658310.5	-29525690.0	93.56411	2.119871	97.89225	77.59472	1172038.5	21744800000.0	30595756000.0	72946070000.0	106655.25608921051
1816	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9080000	-1156162.5	2249947.5	5500741.0	-16440763.0	-1156159.9	2256203.5	8432333.0	-18322100.0	-1199394.9	2328980.8	5661638.5	-31892922.0	93.568306	2.1219804	97.948006	76.70998	1156181.0	26855252000.0	41143136000.0	81261570000.0	106750.5429148674
1817	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9085000	-1142110.9	2192660.8	5696069.0	-14582459.0	-1142095.4	2191362.5	4815885.0	-13520179.0	-1179466.2	2253772.8	-78688.9	-22626618.0	93.5631	2.1253855	97.967255	75.87627	1142129.9	24483625000.0	21776316000.0	51148610000.0	106845.52960062027
1818	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9090000	-1082135.9	2075518.6	4740805.0	-13801915.0	-1082151.1	2080775.0	7885453.0	-13870643.0	-1121012.6	2143503.2	2020934.6	-19914042.0	93.56778	2.128043	97.91701	75.4664	1082154.6	25817506000.0	36801413000.0	73137370000.0	106941.89573049545
1819	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9095000	-1077561.6	2046776.6	5689285.0	-13387707.0	-1077564.4	2048214.1	3798476.8	-12935731.0	-1119167.9	2119866.2	4462278.5	-25887802.0	93.56766	2.123977	97.919014	77.21334	1077580.5	23931107000.0	26985107000.0	64759697000.0	107037.07110500336
1820	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9100000	-1097844.5	2084180.2	5216197.0	-15422139.0	-1097850.9	2087036.6	5993549.0	-13914163.0	-1134171.5	2147630.5	5503174.5	-23682234.0	93.562325	2.1230788	97.94322	74.49281	1097863.2	28589610000.0	34617926000.0	72664965000.0	107132.39404726028
1821	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9105000	-1046190.1	1977070.0	4293829.0	-12434107.0	-1046207.7	1978038.6	4914797.0	-13813299.0	-1089423.0	2055267.8	6718534.5	-22890810.0	93.56893	2.122849	97.93739	77.9882	1046208.94	26860454000.0	28827666000.0	70279930000.0	107227.85855865479
1822	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9110000	-1097989.0	2057486.2	2995653.2	-12090043.0	-1097978.8	2060935.5	5638893.0	-14765619.0	-1142612.9	2137567.0	5587782.5	-21413178.0	93.56886	2.121192	97.938675	75.38596	1098008.0	22508102000.0	29784410000.0	63946570000.0	107323.42980456352
1823	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9115000	-1100614.4	2076937.4	4943557.0	-13610171.0	-1100627.4	2080276.8	3886668.8	-13967283.0	-1141625.8	2152479.0	3760.105	-19897786.0	93.57139	2.119446	97.917854	76.10358	1100633.2	21367402000.0	28371403000.0	64437756000.0	107418.96169519424
1824	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9120000	-1122443.8	2132554.5	3574725.2	-12765883.0	-1122428.5	2134819.0	5293901.0	-13474355.0	-1165801.1	2208707.0	-51332.402	-19612858.0	93.57059	2.1228893	97.94618	75.934105	1122462.1	21320718000.0	26311227000.0	55710147000.0	107514.88496732712
1825	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9125000	-1163553.0	2245237.2	5080261.0	-16268731.0	-1163579.1	2249708.8	3752396.8	-15596083.0	-1206827.6	2327845.2	6780102.5	-24225210.0	93.56527	2.120173	97.939514	75.34874	1163571.9	25404484000.0	35459375000.0	82908920000.0	107610.6558599472
1826	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9130000	-1138431.5	2221143.5	8846277.0	-17833402.0	-1138410.9	2225062.2	7294861.0	-16634547.0	-1175669.0	2280487.0	-65736.9	-25294650.0	93.57169	2.119032	97.933754	74.02932	1138450.2	39338377000.0	48268030000.0	80872950000.0	107706.37746047974
1827	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9135000	-1082578.9	2115499.2	3066309.2	-13072827.0	-1082587.1	2119777.5	4035148.8	-15086771.0	-1115689.6	2176834.8	1795782.6	-21783610.0	93.57446	2.1213946	97.94104	72.26283	1082597.8	16655925000.0	25796547000.0	64275743000.0	107802.58620595932
1828	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9140000	-1130376.8	2188229.2	3184197.2	-13780155.0	-1130374.6	2201246.2	5794189.0	-15701555.0	-1175457.9	2273471.8	3004102.5	-21950522.0	93.567856	2.1225564	97.89754	75.814445	1130395.5	19806590000.0	48540490000.0	86081724000.0	107898.24363422394
1829	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9145000	-1184209.9	2292882.2	6986565.0	-19331514.0	-1184194.1	2288554.8	3612716.8	-14883635.0	-1225193.5	2362082.2	441286.6	-26396474.0	93.567856	2.1249661	97.94499	75.602234	1184228.6	31959540000.0	22164716000.0	67352617000.0	107994.09265351295
1830	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9150000	-1154582.4	2238415.8	4759877.0	-14759867.0	-1154658.2	2237332.2	8592685.0	-16604979.0	-1192625.5	2305079.5	1804870.6	-23161658.0	93.56625	2.1285238	97.95852	77.0966	1154601.1	31292019000.0	28710656000.0	73009910000.0	108090.96760249138
1831	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9155000	-1117685.0	2173542.8	4457797.0	-14335931.0	-1117624.2	2182760.2	11330445.0	-16422963.0	-1155862.4	2242170.5	364358.6	-23675450.0	93.57216	2.1203282	97.95433	76.57129	1117703.8	17370790000.0	37750440000.0	65582002000.0	108186.97387480736
1832	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9160000	-1120295.6	2171070.5	4377669.0	-13889211.0	-1120285.6	2174685.5	6773293.0	-18118964.0	-1160241.8	2238493.8	-76109.38	-19750458.0	93.568275	2.1227376	97.95717	76.17905	1120314.4	27611623000.0	35298520000.0	69361440000.0	108282.93917655945
1833	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9165000	-1126618.2	2178249.2	4164037.2	-13067451.0	-1126634.4	2178161.0	3085708.8	-13887027.0	-1165235.6	2251196.2	425798.62	-21191482.0	93.57569	2.1202312	97.98438	74.525635	1126637.0	23345746000.0	23429878000.0	74037490000.0	108378.82815527916
1834	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9170000	-1117772.4	2162594.8	5813317.0	-16610747.0	-1117767.2	2168521.5	5524301.0	-13883571.0	-1157610.8	2234514.8	-57789.883	-18709306.0	93.56687	2.1228735	97.94878	75.482834	1117791.0	24997409000.0	37935390000.0	75208230000.0	108474.96114706993
1835	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9175000	-1127990.9	2177878.8	5878597.0	-14874299.0	-1127987.1	2176224.2	3148108.8	-12446643.0	-1168847.2	2250433.2	-78276.38	-20095162.0	93.57217	2.115603	97.98901	76.34609	1128009.5	26353633000.0	22851846000.0	72905660000.0	108571.03162312508
1836	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9180000	-1148071.4	2218049.8	5935301.0	-14470843.0	-1148074.8	2220693.5	6054829.0	-16568115.0	-1189899.6	2297956.0	1475654.6	-22323770.0	93.57025	2.12064	97.96988	77.14106	1148090.0	27902600000.0	33905089000.0	90946780000.0	108667.16540884972
1837	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9185000	-1158024.0	2229975.2	4138821.2	-13238971.0	-1157987.9	2232992.8	3934540.8	-14208819.0	-1198799.0	2301201.8	-45006.383	-20444858.0	93.5719	2.1186113	97.98939	74.08541	1158042.9	19721916000.0	26607172000.0	56111817000.0	108763.41214203835
1838	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9190000	-1119206.6	2149149.5	4868293.0	-13615547.0	-1119237.6	2152789.2	7949965.0	-15931315.0	-1161475.8	2222192.5	5584582.5	-20530490.0	93.56896	2.120458	97.90628	77.132324	1119225.5	23273095000.0	31085894000.0	62888920000.0	108858.88042163849
1839	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9195000	-1107875.4	2097628.2	3766085.2	-13214395.0	-1107895.5	2101441.2	3883436.8	-12539315.0	-1151887.9	2175145.2	-95396.38	-17769146.0	93.572845	2.1230302	98.00128	76.57764	1107894.0	19479753000.0	27483587000.0	57723180000.0	108954.21698760986
1840	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9200000	-1082659.9	2053645.0	8265925.0	-15028923.0	-1082647.8	2056235.2	6214413.0	-16937652.0	-1120465.9	2121617.0	2444998.5	-21937722.0	93.56817	2.1198084	97.94487	76.396805	1082678.6	29143523000.0	34623803000.0	68089377000.0	109051.05818009377
1841	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9205000	-1058788.8	1964313.6	5585221.0	-12842171.0	-1058801.6	1966739.4	5465997.0	-13045555.0	-1101735.1	2038363.2	1009350.6	-18436410.0	93.570305	2.1235616	97.93907	77.11064	1058807.6	22469495000.0	27321508000.0	58370500000.0	109146.56396746635
1842	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9210000	-1071743.4	2006724.1	4138693.2	-13377467.0	-1071734.5	2010120.5	4725517.0	-13523635.0	-1110987.5	2079086.1	1652422.6	-19401018.0	93.56752	2.1209226	97.98399	75.025986	1071762.0	23333276000.0	30315330000.0	67795830000.0	109241.80950188637
1843	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9215000	-1071665.1	2024657.6	5735365.0	-12600251.0	-1071656.8	2028313.5	4653197.0	-13001523.0	-1110580.8	2096818.5	1203014.6	-22309306.0	93.56909	2.1190982	97.97524	76.00697	1071684.0	23880452000.0	31414276000.0	69494420000.0	109337.5159482956
1844	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9220000	-1098837.0	2083271.9	4352453.0	-13687227.0	-1098841.4	2086841.5	6209005.0	-14517299.0	-1136751.9	2150120.5	-79780.875	-17198906.0	93.5689	2.1186385	97.96655	74.01659	1098855.6	20515473000.0	28049310000.0	59173770000.0	109433.4325492382
1845	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9225000	-1130550.0	2159207.2	5886661.0	-15349947.0	-1130577.0	2160472.5	4042572.8	-14566323.0	-1174738.1	2237213.0	4706630.5	-23131962.0	93.57506	2.1193268	97.91043	78.03554	1130568.8	30481263000.0	33225527000.0	76017000000.0	109529.20888113976
1846	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9230000	-1105219.4	2109736.5	7517637.0	-14932667.0	-1105203.2	2112922.8	4307149.0	-14718131.0	-1142091.1	2173296.8	61894.617	-20019898.0	93.56501	2.1257472	97.89906	76.559456	1105238.2	23604791000.0	30454237000.0	60350587000.0	109624.98982191086
1847	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9235000	-1114896.6	2131879.5	6705093.0	-13605563.0	-1114895.4	2138430.2	7564685.0	-18048820.0	-1153560.5	2201205.5	1613638.6	-22029626.0	93.56956	2.1182184	97.93337	75.04834	1114915.4	24770908000.0	38851940000.0	68792160000.0	109721.11036729813
1848	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9240000	-1080631.8	2077245.1	7140165.0	-17575610.0	-1080629.4	2078980.9	7606221.0	-16070323.0	-1121133.2	2157082.8	6375238.5	-25094074.0	93.57018	2.1231391	97.9315	74.21084	1080650.4	31536865000.0	35297050000.0	93110070000.0	109817.04652476311
1849	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9245000	-1130535.2	2153301.0	7244613.0	-16607419.0	-1130534.1	2156403.8	6673357.0	-17016756.0	-1171701.6	2227887.8	852294.6	-20944826.0	93.57916	2.1194897	97.992065	77.83166	1130554.0	23093180000.0	29841180000.0	69023060000.0	109913.32505488396
1850	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9250000	-1108483.1	2118495.2	4078789.2	-13091259.0	-1108444.8	2121335.8	3833164.8	-13479603.0	-1150987.6	2190962.0	1153990.6	-18971322.0	93.57183	2.1176083	97.94657	74.21026	1108502.0	24507187000.0	30749616000.0	62038413000.0	110009.13339352608
1851	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9255000	-1107712.4	2089415.5	3442245.2	-12860091.0	-1107758.5	2094574.5	7868685.0	-14245171.0	-1148988.1	2164501.2	561478.6	-19017530.0	93.575806	2.1206555	97.93632	75.00651	1107731.0	20541590000.0	31309687000.0	64261690000.0	110104.96686959267
1852	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9260000	-1075894.1	2025952.2	10892869.0	-18482618.0	-1075897.6	2029616.5	4806189.0	-14347571.0	-1117348.9	2104029.5	3749830.5	-21822650.0	93.56802	2.121262	97.93994	75.32008	1075912.9	30361694000.0	37860827000.0	87923150000.0	110201.9319653511
1853	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9265000	-1077627.6	2025051.2	9413957.0	-18029754.0	-1077657.0	2015441.1	4471437.0	-14089395.0	-1123435.5	2103057.5	3648326.5	-25353658.0	93.56491	2.1242905	97.9542	76.575035	1077646.4	52667798000.0	33219224000.0	101961335000.0	110297.80137610435
1854	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9270000	-1072820.8	2032838.4	5664581.0	-13049531.0	-1072812.2	2044126.2	7314061.0	-15353267.0	-1100787.1	2085191.5	6671174.5	-23111226.0	93.5707	2.120356	97.95074	77.05152	1072839.6	19535550000.0	42619690000.0	63046296000.0	110393.95451807976
1855	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9275000	-1027132.6	1926769.6	5188037.0	-12683707.0	-1027200.7	1928354.4	4835885.0	-14926003.0	-1064802.1	1996210.6	2235718.8	-19545658.0	93.5743	2.117512	97.99531	76.52371	1027151.25	22965514000.0	25999786000.0	66551310000.0	110490.23811149597
1856	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9280000	-1112952.6	2109717.2	4718149.0	-13199291.0	-1112882.8	2110721.8	5530253.0	-13496243.0	-1155706.9	2186451.2	3844550.8	-22035898.0	93.57438	2.1184254	97.96171	75.701355	1112971.6	24273035000.0	26651075000.0	69136940000.0	110586.86364388466
1857	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9285000	-1133769.5	2162263.8	3254213.2	-12735931.0	-1133779.1	2165890.8	5318029.0	-13403827.0	-1181465.1	2246559.0	677574.6	-17133114.0	93.56824	2.1212459	97.98032	75.56975	1133788.4	22429876000.0	30310920000.0	66149396000.0	110683.4713318348
1858	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9290000	-1141172.2	2173216.0	3751749.2	-14109371.0	-1141180.1	2176599.8	5440909.0	-13364147.0	-1185580.2	2256253.8	6509126.5	-21221306.0	93.57342	2.122165	97.91376	76.279816	1141191.1	25231290000.0	32718120000.0	78595030000.0	110779.67689585686
1859	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9295000	-1059602.8	2030839.2	7930821.0	-16214715.0	-1059596.5	2034497.9	6376333.0	-15797683.0	-1089940.8	2083822.2	4538566.5	-25294138.0	93.563934	2.1256714	97.98482	77.41936	1059621.5	29622114000.0	37206073000.0	86596530000.0	110875.6989774704
1860	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9300000	-1021424.8	1919658.5	3677765.2	-13111483.0	-1021439.56	1924073.0	3390060.8	-12219187.0	-1061126.8	1991374.6	1864902.6	-16364601.0	93.5706	2.1203332	97.955765	76.962555	1021443.5	18992407000.0	27600007000.0	63508270000.0	110971.95348596573
1861	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9305000	-1097505.9	2062529.0	7784261.0	-14383291.0	-1097505.0	2071992.5	9587949.0	-16867508.0	-1137747.5	2137818.5	6293062.5	-25203770.0	93.56992	2.1188817	97.94827	74.294235	1097524.6	22671163000.0	42313695000.0	70622260000.0	111068.73359394073
1862	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9310000	-1115772.0	2101466.2	2913861.2	-11923643.0	-1115765.9	2110241.8	5862701.0	-14143027.0	-1157399.5	2183319.0	2591430.8	-20534074.0	93.56551	2.1266875	97.89909	76.723175	1115791.0	18741901000.0	37331570000.0	76324250000.0	111166.02326369286
1863	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9315000	-1118071.1	2110508.0	5301701.0	-13298875.0	-1118064.5	2114169.0	6663757.0	-16839860.0	-1160570.6	2190247.2	4369862.5	-22816954.0	93.567375	2.1175454	97.954025	77.41565	1118090.0	22541800000.0	30408563000.0	72253374000.0	111262.47293114662
1864	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9320000	-1114922.1	2132839.5	8708037.0	-15593659.0	-1114933.5	2137871.5	13033901.0	-17904180.0	-1151710.8	2200493.5	4913094.5	-23608506.0	93.56776	2.120352	97.98887	76.12786	1114940.9	23505320000.0	34369348000.0	73841290000.0	111359.10513448715
1865	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9325000	-1144991.2	2193730.2	5502533.0	-13284027.0	-1144983.5	2197030.2	5597581.0	-14526643.0	-1190903.2	2271738.2	423622.62	-19088826.0	93.5691	2.1211975	97.86428	76.66051	1145010.2	23850736000.0	31242928000.0	59145896000.0	111455.61611533165
1866	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9330000	-1217147.4	2367307.8	5979333.0	-14892987.0	-1217151.8	2374013.0	5860909.0	-15314483.0	-1260886.8	2454928.0	5376454.5	-28323130.0	93.57302	2.1214163	97.95268	75.36139	1217166.4	23374797000.0	39378220000.0	94419730000.0	111552.07533860207
1867	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9335000	-1195377.4	2351250.2	5060293.0	-14537659.0	-1195381.9	2353918.2	3588460.8	-14813875.0	-1234757.1	2420152.2	736838.6	-21026746.0	93.56699	2.114794	97.960434	77.3217	1195396.5	19204248000.0	25616013000.0	61962820000.0	111649.0995388031
1868	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9340000	-1193593.2	2350240.2	7749317.0	-17719738.0	-1193587.0	2348008.0	4226349.0	-15118515.0	-1238893.8	2425377.8	742470.6	-22670650.0	93.5661	2.121848	97.962944	74.21445	1193612.1	29991627000.0	24871404000.0	68266220000.0	111745.8266377449
1869	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9345000	-1230309.2	2433002.8	7569861.0	-19719354.0	-1230232.9	2438467.0	5409837.0	-16745523.0	-1274365.5	2510248.0	2732870.5	-25256762.0	93.56486	2.1254215	98.01252	76.17119	1230328.4	27432806000.0	40965840000.0	82556130000.0	111842.7330801487
1870	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9350000	-1168042.9	2319440.5	2687813.2	-13235899.0	-1168134.0	2326075.2	7392845.0	-17094964.0	-1205138.1	2382389.0	53699.633	-21426234.0	93.57212	2.118151	97.9413	75.20523	1168061.6	14387474000.0	29768247000.0	51763010000.0	111939.4781870842
1871	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9355000	-1178707.0	2328207.8	2248133.2	-14254779.0	-1178699.4	2333136.8	5231245.0	-16262707.0	-1216709.5	2392435.2	939590.6	-21527610.0	93.56569	2.1199105	97.95048	75.52284	1178725.9	20796740000.0	32403327000.0	62447920000.0	112036.23417258263
1872	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9360000	-1193324.9	2361970.2	4846789.0	-18190010.0	-1193349.8	2361125.8	4094220.8	-15231795.0	-1237779.0	2436519.2	7855174.5	-27954234.0	93.5698	2.124804	97.95295	74.98921	1193343.8	35906875000.0	34025892000.0	81045540000.0	112132.90343618393
1873	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9365000	-1188638.5	2356392.5	4363845.0	-14731963.0	-1188660.4	2361080.0	3666124.8	-14811059.0	-1231142.1	2429314.2	-83125.37	-19506106.0	93.57182	2.1192844	97.93648	78.1517	1188657.5	19270476000.0	30322133000.0	59358355000.0	112229.57711267471
1874	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9370000	-1195975.6	2354560.2	4834501.0	-15530427.0	-1195869.0	2358130.0	5667917.0	-14687283.0	-1235703.8	2421595.5	-77658.87	-19568954.0	93.57226	2.1232865	97.9254	68.907455	1195994.2	20719714000.0	29454311000.0	55898610000.0	112328.02499747276
1875	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9375000	-1213770.0	2380142.0	3459397.2	-14281147.0	-1213851.6	2382954.2	6960493.0	-15139763.0	-1256104.6	2456231.2	2225606.8	-23108154.0	93.56759	2.1184633	97.99323	75.219376	1213788.9	22514661000.0	29159883000.0	74870060000.0	112425.12597894669
1876	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9380000	-1187986.1	2350875.2	5762757.0	-15019451.0	-1187979.9	2349362.8	4416141.0	-14321203.0	-1228318.9	2419692.2	394054.62	-22754234.0	93.57066	2.1219735	97.97638	75.89279	1188004.6	29060960000.0	25596787000.0	68468440000.0	112521.93524479866
1877	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9385000	-1205145.9	2368401.8	2227013.2	-12690875.0	-1205160.1	2377603.5	8165357.0	-17671732.0	-1243783.2	2435194.5	-116902.37	-22234298.0	93.57466	2.1184003	97.896255	77.67917	1205164.5	14969860000.0	36899050000.0	54524520000.0	112619.28271126747
1878	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9390000	-1152182.8	2294745.8	7050949.0	-19128506.0	-1152177.9	2294662.5	6411181.0	-15506611.0	-1187632.5	2356419.5	2562118.8	-26770746.0	93.568344	2.1224096	97.94748	75.80965	1152201.5	28767275000.0	28755722000.0	75856175000.0	112715.9547097683
1879	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9395000	-1183544.0	2334429.8	4115781.2	-14508987.0	-1183552.4	2339783.5	5062989.0	-15836851.0	-1222388.1	2401536.0	712134.6	-20914618.0	93.572586	2.1208186	97.99598	76.43752	1183562.9	21841564000.0	34379866000.0	66654163000.0	112813.24930071831
1880	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9400000	-1185420.4	2345483.0	6103493.0	-15347387.0	-1185408.9	2349694.2	6321229.0	-16010419.0	-1224894.8	2423122.5	1988934.6	-26249018.0	93.569145	2.1172323	97.90142	74.199646	1185439.1	22253396000.0	32288946000.0	86170894000.0	112910.24628043175
1881	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9405000	-1229728.9	2447709.0	3767237.2	-14104763.0	-1229737.4	2451798.8	3409516.8	-14778419.0	-1273985.5	2526360.2	-84823.37	-20268858.0	93.569214	2.1175997	97.92062	76.93071	1229747.8	21323450000.0	31439188000.0	71521390000.0	113007.44188904762
1882	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9410000	-1260968.9	2534057.5	3564741.2	-15480507.0	-1260971.4	2536287.8	3698124.8	-16804404.0	-1302725.2	2601334.8	-21689.375	-19048122.0	93.56953	2.1215594	97.973854	75.60431	1260987.4	22811265000.0	28510235000.0	56644727000.0	113104.87797117233
