Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
38	-452.12973	15.000749	-438.71982	-478.6724	1000.0	-58.075924	23.02199	-13.968332	-157.3967	195000	3.6621095e-08	251.4912	-0.039922033	-215.69293	7.3316846	0.014812176	0.1854	46.0	197.19254446029663
39	-447.07138	24.118137	-406.64304	-482.40057	1000.0	-41.232143	17.46422	-15.111987	-110.16294	200000	-1.8310548e-08	64.104164	-0.008571826	-35.53505	7.3049283	0.014798728	0.2138	4.0	201.87627148628235
40	-461.368	17.843052	-444.11075	-493.5488	1000.0	-37.316418	20.521091	8.545261	-118.95069	205000	-5.1879884e-08	168.20901	-0.040424574	-107.95331	7.2727656	0.009813416	0.1746	79.0	206.95156836509705
41	-517.45105	180.36443	-372.43558	-872.2514	1000.0	-48.070824	17.76058	-22.7599	-122.119125	210000	-6.1035155e-09	507.41824	-0.034925647	-256.9592	7.2104554	0.00085964776	0.1878	79.0	211.74041891098022
42	-414.03223	6.4035115	-406.1294	-421.96686	1000.0	-39.04965	19.068031	-12.602374	-93.85535	215000	2.1362304e-08	68.533	-0.041669507	-32.021236	7.2146673	0.010702334	0.188	79.0	216.59238243103027
43	-415.32373	17.94679	-389.76437	-434.83655	1000.0	-48.959282	17.951828	1.9475209	-113.68337	220000	1.8310548e-08	102.692276	-0.020436652	-58.918674	7.142286	0.015097873	0.1616	12.0	221.5473871231079
44	-641.6939	323.65765	-374.82098	-1226.2332	1000.0	-54.822968	34.313538	15.085916	-156.8796	225000	1.2207031e-08	580.17706	-0.029401721	-443.46686	7.1338196	0.015668664	0.1574	19.0	226.4635784626007
45	-815.7189	728.10785	-405.36893	-2268.4133	1000.0	-123.45165	115.87441	-24.416897	-415.32147	230000	-2.1362304e-08	2894.7556	-0.027000206	-2490.6882	7.1529226	0.015352434	0.1944	23.0	231.2615807056427
46	-404.0777	8.344055	-389.03024	-413.92453	1000.0	-38.36636	14.551609	-17.688448	-79.97466	235000	-1.6784668e-08	118.31115	-0.041784648	-87.809235	7.105996	0.011516716	0.184	79.0	236.19840693473816
47	-456.31192	120.84195	-366.5809	-695.6429	1000.0	-45.907787	19.01349	-14.574983	-365.0162	240000	-6.1035155e-09	129.88617	-0.030592706	-41.745903	7.0780993	0.01159536	0.1802	79.0	241.11443996429443
48	-845.121	879.5082	-390.01605	-2604.0496	1000.0	-87.705864	115.01137	-9.110753	-503.7963	245000	-2.2888185e-09	779.7997	-0.024131212	-177.11584	7.086161	0.008747172	0.1752	79.0	245.95197987556458
49	-708.25037	594.2817	-393.19693	-1896.5654	1000.0	-62.5946	43.765797	-25.270624	-267.7515	250000	-1.2207031e-08	1539.0927	-0.041825887	-1189.0955	7.1242986	0.011037839	0.1816	79.0	250.80464839935303
50	-455.70694	108.13091	-381.3823	-670.8069	1000.0	-51.21358	17.56938	-24.62155	-119.0984	255000	-2.4414062e-08	120.976036	-0.04266541	-77.38739	7.1133265	0.0064558215	0.2008	79.0	256.64195370674133
51	-1552.4811	2289.3235	-390.43927	-6131.057	1000.0	-91.54267	107.38136	-12.717036	-495.47318	260000	1.2207031e-08	25360.318	-0.03537044	-21981.21	7.009782	-0.003923807	0.1606	79.0	261.8126196861267
